GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	GROUP	SCAFFOLD	START	END	STRAND	UPSTRM_EX_BORDER	DOSTRM_EX_BORDER	GENEID
SNX13	HsaEX0060779	chr7:17816182-17816289	108	chr7:17821509,17816182-17816289,17814944	S	CS	chr7	17816182	17816289	-	17821509	17814944	ENSG00000071189
XRCC1	HsaEX6095470	chr19:43553609-43553683	75	chr19:43554646,43553609-43553683,43553509+43553512+43553548	S	CS	chr19	43553609	43553683	-	43554646	43553509	ENSG00000073050
MCAM	HsaEX0038171	chr11:119311090-119311161	72	chr11:119311280+119311343,119311006+119311090-119311161+119311185,119310903	S	CS	chr11	119311090	119311161	-	119311343	119310903	ENSG00000076706
ZNF446	HsaEX0073710	chr19:58477637-58477826	190	chr19:58477560,58477637-58477826,58478087	S	CS	chr19	58477637	58477826	+	58477560	58478087	ENSG00000083838
ATG16L1	HsaEX0006567	chr2:233289854-233289970	117	chr2:233282753,233289854-233289970+233289974,233290248	S	CS	chr2	233289854	233289970	+	233282753	233290248	ENSG00000085978
DIMT1	HsaEX0019715	chr5:62392171-62392234	64	chr5:62392926,62392171-62392234+62392258,62390982	S	CS	chr5	62392171	62392234	-	62392926	62390982	ENSG00000086189
SRRT	HsaEX6009470	chr7:100885701-100885762	62	chr7:100885370,100885701-100885762+100885774,100885863	S	CS	chr7	100885701	100885762	+	100885370	100885863	ENSG00000087087
GCN1	HsaEX0027236	chr12:120144639-120144835	197	chr12:120144923,120144635+120144639-120144835,120144448	S	CS	chr12	120144639	120144835	-	120144923	120144448	ENSG00000089154
JAK2	HsaEX0032675	chr9:5090777-5090911	135	chr9:5090570,5090739+5090777-5090911,5123004	S	CS	chr9	5090777	5090911	+	5090570	5123004	ENSG00000096968
NIN	HsaEX0042915	chr14:50752518-50752733	216	chr14:50754563,50752518-50752733+50752780,50748105	S	CS	chr14	50752518	50752733	-	50754563	50748105	ENSG00000100503
TELO2	HsaEX0064446	chr16:1497361-1497508	148	chr16:1497104,1497361-1497508,1499231	S	CS	chr16	1497361	1497508	+	1497104	1499231	ENSG00000100726
CCDC22	HsaEX6051747	chrX:49249167-49249238	72	chrX:49248924,49249167-49249238+49249262,49249509	S	CS	chrX	49249167	49249238	+	49248924	49249509	ENSG00000101997
CENPT	HsaEX0014643	chr16:67832228-67832315	88	chr16:67832455,67832228-67832315+67832350+67832354,67832108+67832136	S	CS	chr16	67832228	67832315	-	67832455	67832108	ENSG00000102901
BFAR	HsaEX6042380	chr16:14664869-14665071	203	chr16:14662065,14664869-14665071,14667635	S	CS	chr16	14664869	14665071	+	14662065	14667635	ENSG00000103429
TJP1	HsaEX0065032	chr15:29704222-29704305	84	chr15:29705528,29704162+29704201+29704222-29704305,29701689	S	CS	chr15	29704222	29704305	-	29705528	29701689	ENSG00000104067
SLC1A5	HsaEX0058813	chr19:46784517-46784559	43	chr19:46787239+46787400,46784517-46784559,46784144	S	CS	chr19	46784517	46784559	-	46787400	46784144	ENSG00000105281
GALK1	HsaEX0026856	chr17:75763014-75763149	136	chr17:75763320,75763014-75763149+75763181,75762795+75762885	S	CS	chr17	75763014	75763149	-	75763320	75762795	ENSG00000108479
SNX15	HsaEX0060813	chr11:65032168-65032203	36	chr11:65027636,65032168-65032203+65032271+65032315,65032431	S	CS	chr11	65032168	65032203	+	65027636	65032431	NA
ARHGEF17	HsaEX6003714	chr11:73363747-73363833	87	chr11:73363455,73363747-73363833,73364172	S	CS	chr11	73363747	73363833	+	73363455	73364172	ENSG00000110237
TIMELESS	HsaEX0064980	chr12:56430105-56430281	177	chr12:56430881,56430105-56430281+56430411,56429100	S	CS	chr12	56430105	56430281	-	56430881	56429100	ENSG00000111602
STRN	HsaEX6012923	chr2:36861132-36861253	122	chr2:36867814,36861132-36861253,36858023	S	CS	chr2	36861132	36861253	-	36867814	36858023	ENSG00000115808
CEP250	HsaEX0014764	chr20:35493429-35493572	144	chr20:35491346,35493429-35493572,35494524	S	CS	chr20	35493429	35493572	+	35491346	35494524	ENSG00000126001
PDCD2L	HsaEX6094407	chr19:34421519-34421667	149	chr19:34413847,34421519-34421667,34425990	S	CS	chr19	34421519	34421667	+	34413847	34425990	ENSG00000126249
PEX1	HsaEX0046620	chr7:92504732-92504902	171	chr7:92506248,92504732-92504902,92503195	S	CS	chr7	92504732	92504902	-	92506248	92503195	ENSG00000127980
ZNF780B	HsaEX0074352	chr19:40047406-40047470	65	chr19:40048670,40047375+40047406-40047470+40047473,40036626	S	CS	chr19	40047406	40047470	-	40048670	40036626	ENSG00000128000
EIF2AK4	HsaEX0021923	chr15:40008027-40008195	169	chr15:40007065,40008027-40008195,40009614	S	CS	chr15	40008027	40008195	+	40007065	40009614	ENSG00000128829
TPP2	HsaEX0066710	chr13:102644909-102645009	101	chr13:102644673,102644909-102645009,102646294	S	CS	chr13	102644909	102645009	+	102644673	102646294	ENSG00000134900
TMEM2	HsaEX0065684	chr9:71729845-71729914	70	chr9:71730048+71730052,71729845-71729914,71725709	S	CS	chr9	71729845	71729914	-	71730052	71725709	ENSG00000135048
B4GALNT1	HsaEX0007462	chr12:57630478-57630518	41	chr12:57630980,57630478-57630518,57630332	S	CS	chr12	57630478	57630518	-	57630980	57630332	ENSG00000135454
NMT1	HsaEX6023136	chr17:45104859-45104996	138	chr17:45103876,45104859-45104996,45105619	S	CS	chr17	45104859	45104996	+	45103876	45105619	ENSG00000136448
KIF23	HsaEX0034534	chr15:69421992-69422128	137	chr15:69421752,69421992-69422128,69422326	S	CS	chr15	69421992	69422128	+	69421752	69422326	ENSG00000137807
DNAJC13	HsaEX0020296	chr3:132516422-132516496	75	chr3:132514670,132516422-132516496,132516704	S	CS	chr3	132516422	132516496	+	132514670	132516704	ENSG00000138246
AP1AR	HsaEX6085842	chr4:112266588-112266716	129	chr4:112265807,112266588-112266716,112268144	S	CS	chr4	112266588	112266716	+	112265807	112268144	ENSG00000138660
FBN2	HsaEX0025074	chr5:128287308-128287430	123	chr5:128288438,128287308-128287430,128286849	S	CS	chr5	128287308	128287430	-	128288438	128286849	ENSG00000138829
CARM1	HsaEX6092955	chr19:10904951-10905076	126	chr19:10871922,10904951-10905076,10908039	S	CS	chr19	10904951	10905076	+	10871922	10908039	ENSG00000142453
PTPRF	HsaEX6030494	chr1:43621097-43621232	136	chr1:43620992,43621067+43621097-43621232,43621935	S	CS	chr1	43621097	43621232	+	43620992	43621935	ENSG00000142949
PTGES2	HsaEX6063169	chr9:128123726-128123847	122	chr9:128124492,128123698+128123702+128123726-128123847+128123851,128123130+128123134	S	CS	chr9	128123726	128123847	-	128124492	128123130	ENSG00000148334
HYOU1	HsaEX6005075	chr11:119051819-119051951	133	chr11:119052090,119051819-119051951,119051625	S	CS	chr11	119051819	119051951	-	119052090	119051625	ENSG00000149428
MED21	HsaEX0038619	chr12:27026427-27026534	108	chr12:27022621+27022871,27026420+27026427-27026534,27027334+27027347	S	CS	chr12	27026427	27026534	+	27022621	27027347	ENSG00000152944
WDR19	HsaEX6084004	chr4:39205154-39205266	113	chr4:39203722,39205154-39205266,39205563	S	CS	chr4	39205154	39205266	+	39203722	39205563	ENSG00000157796
PDXK	HsaEX6006428	chr21:43752518-43752559	42	chr21:43750545,43752518-43752559+43752629,43753583+43753695	S	CS	chr21	43752518	43752559	+	43750545	43753695	ENSG00000160209
TONSL	HsaEX0042774	chr8:144433588-144433759	172	chr8:144433978,144433588-144433759,144432460	S	CS	chr8	144433588	144433759	-	144433978	144432460	ENSG00000160949
DVL3	HsaEX0021243	chr3:184166877-184166975	99	chr3:184166673,184166826+184166877-184166975,184167580	S	CS	chr3	184166877	184166975	+	184166673	184167580	ENSG00000161202
PRRC1	HsaEX0050447	chr5:127530294-127530396	103	chr5:127526778,127530294-127530396,127533623	S	CS	chr5	127530294	127530396	+	127526778	127533623	ENSG00000164244
CFL2	HsaEX6070997	chr14:34713060-34713136	77	chr14:34713254+34713397+34713508,34713060-34713136,34712977	S	CS	chr14	34713060	34713136	-	34713508	34712977	ENSG00000165410
PGM2L1	HsaEX0046834	chr11:74343323-74343416	94	chr11:74345469,74343323-74343416,74343014	S	CS	chr11	74343323	74343416	-	74345469	74343014	ENSG00000165434
TSR1	HsaEX0067695	chr17:2334472-2334896	425	chr17:2335256+2335260+2335308,2334472-2334896,2333716	S	CS	chr17	2334472	2334896	-	2335308	2333716	ENSG00000167721
PDCD6IP	HsaEX1027395	chr3:33841897-33842074	178	chr3:33838327,33841897-33842074,33844112	S	CS	chr3	33841897	33842074	+	33838327	33844112	ENSG00000170248
HSPA4	HsaEX1017237	chr5:133097161-133097286	126	chr5:133096250,133097161-133097286,133099545	S	CS	chr5	133097161	133097286	+	133096250	133099545	ENSG00000170606
TRABD	HsaEX0066785	chr22:50197827-50197887	61	chr22:50197588,50197823+50197827-50197887+50197995,50198075	S	CS	chr22	50197827	50197887	+	50197588	50198075	ENSG00000170638
LAMB2	HsaEX0035286	chr3:49131535-49131723	189	chr3:49132116,49131535-49131723,49131442	S	CS	chr3	49131535	49131723	-	49132116	49131442	ENSG00000172037
PDE3A	HsaEX6065416	chr12:20648688-20648891	204	chr12:20646950,20648688-20648891,20650445	S	CS	chr12	20648688	20648891	+	20646950	20650445	ENSG00000172572
SMARCC1	HsaEX0060312	chr3:47689387-47689424	38	chr3:47693241,47689387-47689424,47686170	S	CS	chr3	47689387	47689424	-	47693241	47686170	ENSG00000173473
PLCXD1	HsaEX1028459	chrX:288733-288869	137	chrX:284314+284319,288733-288869,290648	S	CS	chrX	288733	288869	+	284314	290648	ENSG00000182378
TBK1	HsaEX0064018	chr12:64481842-64481956	115	chr12:64480122,64481419+64481842-64481956+64482021,64484303	S	CS	chr12	64481842	64481956	+	64480122	64484303	ENSG00000183735
IQGAP3	HsaEX0032150	chr1:156551705-156551868	164	chr1:156551974,156551705-156551868,156550351	S	CS	chr1	156551705	156551868	-	156551974	156550351	ENSG00000183856
CYHR1	HsaEX6083007	chr8:144452359-144452570	212	chr8:144453222,144452359-144452570,144450770	S	CS	chr8	144452359	144452570	-	144453222	144450770	ENSG00000187954
MYO6	HsaEX0041237	chr6:75858902-75858993	92	chr6:75857254,75858902-75858993,75861023	S	CS	chr6	75858902	75858993	+	75857254	75861023	ENSG00000196586
CEP290	HsaEX0014779	chr12:88063981-88064115	135	chr12:88068522,88063981-88064115,88062778	S	CS	chr12	88063981	88064115	-	88068522	88062778	ENSG00000198707
DHX33	HsaEX6020346	chr17:5462319-5462546	228	chr17:5468380+5468571,5462319-5462546,5456182	C3	CS	chr17	5462319	5462546	-	5468571	5456182	ENSG00000005100
IBTK	HsaEX0030808	chr6:82216076-82216189	114	chr6:82217960,82216076-82216189+82216250,82214829	S	CS	chr6	82216076	82216189	-	82217960	82214829	ENSG00000005700
PHTF2	HsaEX6008624	chr7:77908827-77908958	132	chr7:77901880+77901920,77908793+77908827-77908958,77920279	C2	CS	chr7	77908827	77908958	+	77901880	77920279	ENSG00000006576
BTBD7	HsaEX0008650	chr14:93261602-93261677	76	chr14:93263785,93261602-93261677,93257355	S	CS	chr14	93261602	93261677	-	93263785	93257355	ENSG00000011114
MKS1	HsaEX6023744	chr17:58213765-58213869	105	chr17:58214259,58213765-58213869,58207940+58208001	C3	CS	chr17	58213765	58213869	-	58214259	58207940	ENSG00000011143
PIK3C2A	HsaEX0047507	chr11:17148667-17148787	121	chr11:17150498,17148239+17148667-17148787,17147610+17147628	S	CS	chr11	17148667	17148787	-	17150498	17147610	ENSG00000011405
NUB1	HsaEX6011350	chr7:151356131-151356222	92	chr7:151352882,151356128+151356131-151356222,151360141	C3	CS	chr7	151356131	151356222	+	151352882	151360141	ENSG00000013374
PHF20	HsaEX0047015	chr20:35863033-35863400	368	chr20:35858381,35863013+35863033-35863400,35869438	S	CS	chr20	35863033	35863400	+	35858381	35869438	ENSG00000025293
RABEP1	HsaEX0051757	chr17:5350451-5350629	179	chr17:5346925,5350451-5350629,5354359	S	CS	chr17	5350451	5350629	+	5346925	5354359	ENSG00000029725
ARID4A	HsaEX0005785	chr14:58344695-58344767	73	chr14:58330169,58344695-58344767,58346411+58346450	S	CS	chr14	58344695	58344767	+	58330169	58346450	ENSG00000032219
DEPDC1B	HsaEX0019242	chr5:60638750-60638890	141	chr5:60642812,60638750-60638890,60605856	S	CS	chr5	60638750	60638890	-	60642812	60605856	ENSG00000035499
CTNNA1	HsaEX0017833	chr5:138783177-138783372	196	chr5:138782029,138783177-138783372,138810038	S	CS	chr5	138783177	138783372	+	138782029	138810038	ENSG00000044115
CNTLN	HsaEX6060774	chr9:17394534-17395069	536	chr9:17388253,17394534-17395069,17409293+17409296	S	CS	chr9	17394534	17395069	+	17388253	17409296	ENSG00000044459
CC2D2A	HsaEX6083627	chr4:15567677-15567786	110	chr4:15567482,15567677-15567786,15594385	C3	CS	chr4	15567677	15567786	+	15567482	15594385	ENSG00000048342
RRM2B	HsaEX0055747	chr8:102224046-102224140	95	chr8:102224885,102224046-102224140,102218947	S	CS	chr8	102224046	102224140	-	102224885	102218947	ENSG00000048392
PIK3CB	HsaEX0047565	chr3:138734634-138734804	171	chr3:138737707,138734634-138734804,138733438	S	CS	chr3	138734634	138734804	-	138737707	138733438	ENSG00000051382
PIK3CB	HsaEX0047572	chr3:138707159-138707289	131	chr3:138712208,138707159-138707289,138704493	S	CS	chr3	138707159	138707289	-	138712208	138704493	ENSG00000051382
MRTO4	HsaEX0040227	chr1:19257454-19257521	68	chr1:19257145,19257454-19257521,19257798+19257833	S	CS	chr1	19257454	19257521	+	19257145	19257833	ENSG00000053372
FAM168A	HsaEX0024129	chr11:73407535-73407643	109	chr11:73409487,73407513+73407535-73407643+73407679,73406501+73406521+73406744	S	CS	chr11	73407535	73407643	-	73409487	73406501	ENSG00000054965
USP13	HsaEX0069591	chr3:179764002-179764168	167	chr3:179761255,179764002-179764168,179781739	C3	CS	chr3	179764002	179764168	+	179761255	179781739	ENSG00000058056
POLR3E	HsaEX6042783	chr16:22324354-22324413	60	chr16:22322931,22324354-22324413,22325761+22326066+22326102	C3	CS	chr16	22324354	22324413	+	22322931	22326102	ENSG00000058600
ALDH18A1	HsaEX6089654	chr10:95653290-95653405	116	chr10:95656446+95656475+95656597,95653290-95653405,95643206	S	CS	chr10	95653290	95653405	-	95656597	95643206	ENSG00000059573
POLD1	HsaEX0048889	chr19:50407327-50407415	89	chr19:50403136+50403219,50407327-50407415,50417842+50417939	C3	CS	chr19	50407327	50407415	+	50403136	50417939	ENSG00000062822
CA11	HsaEX6095977	chr19:48639788-48639883	96	chr19:48640095,48639788-48639883,48639459	C2	CS	chr19	48639788	48639883	-	48640095	48639459	ENSG00000063180
AHRR	HsaEX0003274	chr5:432806-432947	142	chr5:432524,432806-432947,433853	S	CS	chr5	432806	432947	+	432524	433853	ENSG00000063438
SUGP2	HsaEX6094078	chr19:19008317-19008428	112	chr19:19009851+19009855,19008317-19008428,19004646	S	CS	chr19	19008317	19008428	-	19009855	19004646	ENSG00000064607
SLC12A2	HsaEX0058576	chr5:128174541-128174666	126	chr5:128171746,128174541-128174666,128178567	C2	CS	chr5	128174541	128174666	+	128171746	128178567	ENSG00000064651
DDX20	HsaEX0018887	chr1:111756646-111756740	95	chr1:111756225,111756646-111756740,111759400	S	CS	chr1	111756646	111756740	+	111756225	111759400	ENSG00000064703
MCM10	HsaEX6087559	chr10:13204219-13204364	146	chr10:13201534+13201544,13204219-13204364,13209091	S	CS	chr10	13204219	13204364	+	13201534	13209091	ENSG00000065328
EML1	HsaEX0022330	chr14:99898233-99898302	70	chr14:99897294,99898233-99898302,99900929	S	CS	chr14	99898233	99898302	+	99897294	99900929	ENSG00000066629
SP100	HsaEX0061097	chr2:230449088-230449150	63	chr2:230446902,230449088-230449150,230449314+230449561	S	CS	chr2	230449088	230449150	+	230446902	230449561	ENSG00000067066
KIF2A	HsaEX6098379	chr5:62363695-62363899	205	chr5:62363320,62363695-62363899,62365243	S	CS	chr5	62363695	62363899	+	62363320	62365243	ENSG00000068796
IKBKAP	HsaEX0031239	chr9:108922842-108922927	86	chr9:108926523,108922842-108922927,108917670	C2	CS	chr9	108922842	108922927	-	108926523	108917670	ENSG00000070061
ZXDC	HsaEX6058207	chr3:126439632-126439727	96	chr3:126441765,126439632-126439727,126438458+126438461	S	CS	chr3	126439632	126439727	-	126441765	126438458	ENSG00000070476
CPSF1	HsaEX6082967	chr8:144397487-144397653	167	chr8:144397743,144397487-144397653+144397661,144394772+144394796	C2	CS	chr8	144397487	144397653	-	144397743	144394772	ENSG00000071894
FNDC3B	HsaEX6059555	chr3:172295458-172295514	57	chr3:172285984,172295363+172295458-172295514,172307363	C3	CS	chr3	172295458	172295514	+	172285984	172307363	ENSG00000075420
TMEM131	HsaEX6014632	chr2:97834775-97834925	151	chr2:97837077,97834775-97834925+97835032,97818721	C2	CS	chr2	97834775	97834925	-	97837077	97818721	ENSG00000075568
MCM6	HsaEX0038266	chr2:135865013-135865163	151	chr2:135866563,135865013-135865163,135862748	C2	CS	chr2	135865013	135865163	-	135866563	135862748	ENSG00000076003
ANKRD13A	HsaEX0004302	chr12:110018345-110018488	144	chr12:110016433,110018345-110018488,110019139	S	CS	chr12	110018345	110018488	+	110016433	110019139	ENSG00000076513
LRCH4	HsaEX0036352	chr7:100577497-100577558	62	chr7:100577664,100577497-100577558+100577581,100577154	C2	CS	chr7	100577497	100577558	-	100577664	100577154	NA
ULK2	HsaEX0069265	chr17:19783697-19783797	101	chr17:19785937,19783697-19783797+19783905,19782067	S	CS	chr17	19783697	19783797	-	19785937	19782067	ENSG00000083290
ITGAE	HsaEX6020043	chr17:3716688-3716798	111	chr17:3720307,3716688-3716798,3714942	S	CS	chr17	3716688	3716798	-	3720307	3714942	ENSG00000083457
TXLNG	HsaEX6050867	chrX:16818574-16818877	304	chrX:16786589,16818574-16818877,16828094	C3	CS	chrX	16818574	16818877	+	16786589	16828094	ENSG00000086712
L2HGDH	HsaEX6071194	chr14:50269163-50269330	168	chr14:50278520,50269048+50269163-50269330,50247253	C2	CS	chr14	50269163	50269330	-	50278520	50247253	ENSG00000087299
CRLS1	HsaEX0017283	chr20:6032012-6032080	69	chr20:6009912,6032012-6032080,6034464	C2	CS	chr20	6032012	6032080	+	6009912	6034464	ENSG00000088766
GCN1	HsaEX0027225	chr12:120184112-120184243	132	chr12:120184824,120184112-120184243,120178950	C3	CS	chr12	120184112	120184243	-	120184824	120178950	ENSG00000089154
LTBP4	HsaEX0036956	chr19:40623604-40623732	129	chr19:40623021,40623604-40623732,40625857	C3	CS	chr19	40623604	40623732	+	40623021	40625857	ENSG00000090006
SPTLC1	HsaEX6061843	chr9:92080016-92080084	69	chr9:92108740,92080016-92080084+92080088,92059308	C3	CS	chr9	92080016	92080084	-	92108740	92059308	ENSG00000090054
TNRC6A	HsaEX0066369	chr16:24816816-24816956	141	chr16:24815236+24815305,24816816-24816956,24818593	S	CS	chr16	24816816	24816956	+	24815236	24818593	ENSG00000090905
ITGA6	HsaEX0032366	chr2:172469125-172469308	184	chr2:172465663,172469082+172469125-172469308+172469380,172474055+172474125	C3	CS	chr2	172469125	172469308	+	172465663	172474125	ENSG00000091409
TRPM7	HsaEX0067415	chr15:50583089-50583156	68	chr15:50586392,50583089-50583156+50583159,50580908+50580942	S	CS	chr15	50583089	50583156	-	50586392	50580908	ENSG00000092439
AGO1	HsaEX6029992	chr1:35906935-35907119	185	chr1:35902329+35902337,35906935-35907119,35913842	S	CS	chr1	35906935	35907119	+	35902329	35913842	ENSG00000092847
BTAF1	HsaEX6089410	chr10:92011073-92011150	78	chr10:92009208,92011073-92011150,92011286	S	CS	chr10	92011073	92011150	+	92009208	92011286	ENSG00000095564
TRIOBP	HsaEX1042034	chr22:37759154-37759264	111	chr22:37758032+37758138,37759154-37759264,37769028	C2	CS	chr22	37759154	37759264	+	37758032	37769028	ENSG00000100106
KIAA0586	HsaEX6071528	chr14:58457759-58457979	221	chr14:58456810,58457759-58457979,58465835	C3	CS	chr14	58457759	58457979	+	58456810	58465835	ENSG00000100578
AHSA1	HsaEX6072329	chr14:77468083-77468184	102	chr14:77465667,77468083-77468184,77469077	C3	CS	chr14	77468083	77468184	+	77465667	77469077	ENSG00000100591
SEC23B	HsaEX0056877	chr20:18551089-18551175	87	chr20:18548770,18551089-18551175,18554235+18554307	S	CS	chr20	18551089	18551175	+	18548770	18554307	ENSG00000101310
APMAP	HsaEX0010492	chr20:24978767-24978882	116	chr20:24983903,24978767-24978882,24973737	S	CS	chr20	24978767	24978882	-	24983903	24973737	ENSG00000101474
ALG13	HsaEX0003690	chrX:111721603-111721711	109	chrX:111720170,111721603-111721711,111722793	C1	CS	chrX	111721603	111721711	+	111720170	111722793	ENSG00000101901
UGGT2	HsaEX6040766	chr13:95927213-95927336	124	chr13:95936920+95936924,95927213-95927336,95903060	C2	CS	chr13	95927213	95927336	-	95936924	95903060	ENSG00000102595
ARL2BP	HsaEX6043991	chr16:57249780-57249852	73	chr16:57248626+57248643,57249767+57249780-57249852,57252433	C3	CS	chr16	57249780	57249852	+	57248626	57252433	ENSG00000102931
AXIN1	HsaEX0007388	chr16:304304-304441	138	chr16:309973,304304-304441+304456,298251+298298	S	CS	chr16	304304	304441	-	309973	298251	ENSG00000103126
USP10	HsaEX0069576	chr16:84758716-84758807	92	chr16:84745673+84745826,84758716-84758807,84764086	C2	CS	chr16	84758716	84758807	+	84745673	84764086	ENSG00000103194
SLC7A5	HsaEX6045277	chr16:87851724-87851849	126	chr16:87868885,87851724-87851849,87841155	S	CS	chr16	87851724	87851849	-	87868885	87841155	ENSG00000103257
GSPT1	HsaEX6042338	chr16:11894954-11894987	34	chr16:11896558,11894954-11894987,11891139	S	CS	chr16	11894954	11894987	-	11896558	11891139	ENSG00000103342
EARS2	HsaEX6042840	chr16:23525244-23525379	136	chr16:23529502,23525244-23525379,23524454	S	CS	chr16	23525244	23525379	-	23529502	23524454	ENSG00000103356
DNAJA3	HsaEX6042102	chr16:4441506-4441575	70	chr16:4437485,4441375+4441506-4441575,4442268	S	CS	chr16	4441506	4441575	+	4437485	4442268	ENSG00000103423
RNF40	HsaEX6043284	chr16:30764938-30765059	122	chr16:30764385,30764938-30765059,30765181	S	CS	chr16	30764938	30765059	+	30764385	30765181	ENSG00000103549
SPG11	HsaEX0061366	chr15:44572741-44572793	53	chr15:44573547+44573584,44572683+44572741-44572793+44572820,44570658	S	CS	chr15	44572741	44572793	-	44573584	44570658	ENSG00000104133
ZDHHC2	HsaEX0072495	chr8:17205655-17205775	121	chr8:17198413,17205655-17205775,17207960+17208018	S	CS	chr8	17205655	17205775	+	17198413	17208018	ENSG00000104219
IKBKB	HsaEX6080580	chr8:42317710-42317771	62	chr8:42316904,42317657+42317710-42317771,42318552	S	CS	chr8	42317710	42317771	+	42316904	42318552	ENSG00000104365
MAN2B1	HsaEX6093156	chr19:12649913-12650014	102	chr19:12650104,12649913-12650014,12649428	S	CS	chr19	12649913	12650014	-	12650104	12649428	ENSG00000104774
GYS1	HsaEX0029155	chr19:48991302-48991483	182	chr19:48992995,48991302-48991483+48991538,48987385	S	CS	chr19	48991302	48991483	-	48992995	48987385	ENSG00000104812
PPP1R13L	HsaEX0049606	chr19:45396545-45397058	514	chr19:45404999,45396545-45397058,45396436	C3	CS	chr19	45396545	45397058	-	45404999	45396436	ENSG00000104881
TBC1D17	HsaEX6096252	chr19:49882764-49882892	129	chr19:49878554+49878572,49882764-49882892,49888424+49888537	C3	CS	chr19	49882764	49882892	+	49878554	49888537	ENSG00000104946
PIAS4	HsaEX0047326	chr19:4028146-4028187	42	chr19:4024120,4028146-4028187+4028197,4028510	S	CS	chr19	4028146	4028187	+	4024120	4028510	ENSG00000105229
TBCB	HsaEX6094692	chr19:36121527-36121669	143	chr19:36116184,36121527-36121669+36121710+36121718,36125451	C3	CS	chr19	36121527	36121669	+	36116184	36125451	ENSG00000105254
PRKD2	HsaEX6095784	chr19:46678396-46678663	268	chr19:46681650,46678366+46678396-46678663,46675118	S	CS	chr19	46678396	46678663	-	46681650	46675118	ENSG00000105287
OGDH	HsaEX0044663	chr7:44673787-44673941	155	chr7:44666851,44673787-44673941,44674411	S	CS	chr7	44673787	44673941	+	44666851	44674411	ENSG00000105953
TAF6	HsaEX6009340	chr7:100111728-100111829	102	chr7:100113868,100111728-100111829,100108087+100108123	C3	CS	chr7	100111728	100111829	-	100113868	100108087	ENSG00000106290
COA1	HsaEX6007926	chr7:43640573-43640649	77	chr7:43645251,43640560+43640573-43640649+43641069,43639681	S	CS	chr7	43640573	43640649	-	43645251	43639681	ENSG00000106603
TMEM245	HsaEX6062371	chr9:109087173-109087342	170	chr9:109090911+109090922,109087173-109087342,109073438	C3	CS	chr9	109087173	109087342	-	109090922	109073438	ENSG00000106771
DVL1	HsaEX6027726	chr1:1342363-1342484	122	chr1:1342689,1342363-1342484,1342156	S	CS	chr1	1342363	1342484	-	1342689	1342156	ENSG00000107404
EDRF1	HsaEX0008798	chr10:125730288-125730399	112	chr10:125729479,125730272+125730288-125730399,125733404	C1	CS	chr10	125730288	125730399	+	125729479	125733404	ENSG00000107938
NUP88	HsaEX0044405	chr17:5404099-5404246	148	chr17:5405057,5404099-5404246,5399650	S	CS	chr17	5404099	5404246	-	5405057	5399650	ENSG00000108559
B9D1	HsaEX0007509	chr17:19360320-19360388	69	chr17:19362507+19362600+19362866,19360320-19360388,19357951	S	CS	chr17	19360320	19360388	-	19362866	19357951	ENSG00000108641
SLC9A3R1	HsaEX0060038	chr17:74766936-74766976	41	chr17:74763520,74766936-74766976,74768147	S	CS	chr17	74766936	74766976	+	74763520	74768147	ENSG00000109062
OCIAD1	HsaEX1026529	chr4:48851806-48851951	146	chr4:48850082,48851806-48851951+48851975+48852020+48852357,48857213	C1	CS	chr4	48851806	48851951	+	48850082	48857213	ENSG00000109180
DCPS	HsaEX0018734	chr11:126306570-126306744	175	chr11:126304233+126304281+126304302,126306570-126306744,126331405+126331438	S	CS	chr11	126306570	126306744	+	126304233	126331438	ENSG00000110063
PPFIBP1	HsaEX0049374	chr12:27660884-27660945	62	chr12:27656730,27660884-27660945,27664362	C1	CS	chr12	27660884	27660945	+	27656730	27664362	ENSG00000110841
MDN1	HsaEX0038435	chr6:89750445-89750532	88	chr6:89751431,89750354+89750445-89750532,89749751	S	CS	chr6	89750445	89750532	-	89751431	89749751	ENSG00000112159
CCNC	HsaEX0013617	chr6:99558501-99558548	48	chr6:99561367,99558497+99558501-99558548,99551895	S	CS	chr6	99558501	99558548	-	99561367	99551895	ENSG00000112237
TTK	HsaEX6048334	chr6:80013279-80013366	88	chr6:80011980,80013279-80013366+80013562,80014463	S	CS	chr6	80013279	80013366	+	80011980	80014463	ENSG00000112742
FAF2	HsaEX0023696	chr5:176494184-176494275	92	chr5:176494084,176494184-176494275,176496486	S	CS	chr5	176494184	176494275	+	176494084	176496486	ENSG00000113194
CLK4	HsaEX6101505	chr5:178616882-178616948	67	chr5:178618556,178616882-178616948,178613843	C2	CS	chr5	178616882	178616948	-	178618556	178613843	ENSG00000113240
KPNA1	HsaEX6057979	chr3:122451534-122451633	100	chr3:122451976,122451534-122451633,122449737	S	CS	chr3	122451534	122451633	-	122451976	122449737	ENSG00000114030
BBX	HsaEX6057454	chr3:107774719-107774857	139	chr3:107526398,107774719-107774857,107778371	C2	CS	chr3	107774719	107774857	+	107526398	107778371	ENSG00000114439
HEMK1	HsaEX6056225	chr3:50579852-50579913	62	chr3:50578868+50578926,50579844+50579852-50579913+50579939,50580116+50580119+50580143+50580161	C1	CS	chr3	50579852	50579913	+	50578868	50580161	ENSG00000114735
