EXPERIMENT	TYPE	EVENT	DIRECTION	GENE	COORD	LENGTH	FullCO	COMPLEX	Sample	PSI	Quality_Score_Value	Quality_Score_Type
TAF2∆IDR	Alt. 5' ss	HsaALTD1012110-1/5	BOTH	CAPRIN2	chr12:30754751-30754824	0	chr12:30754751+30754726+30754689+30754681+30754655-30754824,30753559	Alt5	HeLa_TAF2_B	50.48	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1012110-1/5	BOTH	CAPRIN2	chr12:30754751-30754824	0	chr12:30754751+30754726+30754689+30754681+30754655-30754824,30753559	Alt5	HeLa_TAF2_C	71.72	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1040891-2/3	BOTH	CYHR1	chr8:144465353-144465428	57	chr8:144465410+144465353+144465208-144465428,144465096	Alt5	HeLa_FRT	38.55	LOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1040891-2/3	BOTH	CYHR1	chr8:144465353-144465428	57	chr8:144465410+144465353+144465208-144465428,144465096	Alt5	HeLa_FRT_A	79.01	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1040891-2/3	BOTH	CYHR1	chr8:144465353-144465428	57	chr8:144465410+144465353+144465208-144465428,144465096	Alt5	HeLa_FRT_B	26.7	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1040891-2/3	BOTH	CYHR1	chr8:144465353-144465428	57	chr8:144465410+144465353+144465208-144465428,144465096	Alt5	HeLa_FRT_C	36.09	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1040891-2/3	BOTH	CYHR1	chr8:144465353-144465428	57	chr8:144465410+144465353+144465208-144465428,144465096	Alt5	HeLa_NLSTAF2dIDR	62.64	LOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1040891-2/3	BOTH	CYHR1	chr8:144465353-144465428	57	chr8:144465410+144465353+144465208-144465428,144465096	Alt5	HeLa_NLSTAF2dIDR_A	53.04	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1040891-2/3	BOTH	CYHR1	chr8:144465353-144465428	57	chr8:144465410+144465353+144465208-144465428,144465096	Alt5	HeLa_NLSTAF2dIDR_B	68.71	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1040891-2/3	BOTH	CYHR1	chr8:144465353-144465428	57	chr8:144465410+144465353+144465208-144465428,144465096	Alt5	HeLa_NLSTAF2dIDR_C	79.01	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1040891-2/3	BOTH	CYHR1	chr8:144465353-144465428	57	chr8:144465410+144465353+144465208-144465428,144465096	Alt5	HeLa_TAF2	65.71	LOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1040891-2/3	BOTH	CYHR1	chr8:144465353-144465428	57	chr8:144465410+144465353+144465208-144465428,144465096	Alt5	HeLa_TAF2_A	86.82	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1040891-2/3	BOTH	CYHR1	chr8:144465353-144465428	57	chr8:144465410+144465353+144465208-144465428,144465096	Alt5	HeLa_TAF2_B	57.06	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1040891-2/3	BOTH	CYHR1	chr8:144465353-144465428	57	chr8:144465410+144465353+144465208-144465428,144465096	Alt5	HeLa_TAF2_C	58.54	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0002958-4/5	BOTH	H3F3A	chr1:226065735-226065809	69	chr1:226065735-226065740+226065798+226065805+226065809+226065817,226070720	Alt5	HeLa_FRT	16.53	LOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0002958-4/5	BOTH	H3F3A	chr1:226065735-226065809	69	chr1:226065735-226065740+226065798+226065805+226065809+226065817,226070720	Alt5	HeLa_FRT_A	18.62	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0002958-4/5	BOTH	H3F3A	chr1:226065735-226065809	69	chr1:226065735-226065740+226065798+226065805+226065809+226065817,226070720	Alt5	HeLa_FRT_B	13.67	VLOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0002958-4/5	BOTH	H3F3A	chr1:226065735-226065809	69	chr1:226065735-226065740+226065798+226065805+226065809+226065817,226070720	Alt5	HeLa_FRT_C	20.47	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0002958-4/5	BOTH	H3F3A	chr1:226065735-226065809	69	chr1:226065735-226065740+226065798+226065805+226065809+226065817,226070720	Alt5	HeLa_NLSTAF2dIDR	56.27	VLOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0002958-4/5	BOTH	H3F3A	chr1:226065735-226065809	69	chr1:226065735-226065740+226065798+226065805+226065809+226065817,226070720	Alt5	HeLa_NLSTAF2dIDR_A	33.98	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0002958-4/5	BOTH	H3F3A	chr1:226065735-226065809	69	chr1:226065735-226065740+226065798+226065805+226065809+226065817,226070720	Alt5	HeLa_NLSTAF2dIDR_B	57.85	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0002958-4/5	BOTH	H3F3A	chr1:226065735-226065809	69	chr1:226065735-226065740+226065798+226065805+226065809+226065817,226070720	Alt5	HeLa_NLSTAF2dIDR_C	80.46	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0002958-4/5	BOTH	H3F3A	chr1:226065735-226065809	69	chr1:226065735-226065740+226065798+226065805+226065809+226065817,226070720	Alt5	HeLa_TAF2	43.57	LOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0002958-4/5	BOTH	H3F3A	chr1:226065735-226065809	69	chr1:226065735-226065740+226065798+226065805+226065809+226065817,226070720	Alt5	HeLa_TAF2_A	43.57	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0002958-4/5	BOTH	H3F3A	chr1:226065735-226065809	69	chr1:226065735-226065740+226065798+226065805+226065809+226065817,226070720	Alt5	HeLa_TAF2_B	37.04	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0002958-4/5	BOTH	H3F3A	chr1:226065735-226065809	69	chr1:226065735-226065740+226065798+226065805+226065809+226065817,226070720	Alt5	HeLa_TAF2_C	50.72	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0006433-2/3	BOTH	TCF4	chr18:55232509-55232671	12	chr18:55232521+55232509+55232412-55232671,55229076	Alt5	HeLa_FRT	47.62	VLOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0006433-2/3	BOTH	TCF4	chr18:55232509-55232671	12	chr18:55232521+55232509+55232412-55232671,55229076	Alt5	HeLa_FRT_A	28.57	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0006433-2/3	BOTH	TCF4	chr18:55232509-55232671	12	chr18:55232521+55232509+55232412-55232671,55229076	Alt5	HeLa_FRT_B	75	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0006433-2/3	BOTH	TCF4	chr18:55232509-55232671	12	chr18:55232521+55232509+55232412-55232671,55229076	Alt5	HeLa_FRT_C	58.33	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0006433-2/3	BOTH	TCF4	chr18:55232509-55232671	12	chr18:55232521+55232509+55232412-55232671,55229076	Alt5	HeLa_NLSTAF2dIDR	70.73	OK	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0006433-2/3	BOTH	TCF4	chr18:55232509-55232671	12	chr18:55232521+55232509+55232412-55232671,55229076	Alt5	HeLa_NLSTAF2dIDR_A	68.18	VLOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0006433-2/3	BOTH	TCF4	chr18:55232509-55232671	12	chr18:55232521+55232509+55232412-55232671,55229076	Alt5	HeLa_NLSTAF2dIDR_B	85.71	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0006433-2/3	BOTH	TCF4	chr18:55232509-55232671	12	chr18:55232521+55232509+55232412-55232671,55229076	Alt5	HeLa_NLSTAF2dIDR_C	66.67	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0006433-2/3	BOTH	TCF4	chr18:55232509-55232671	12	chr18:55232521+55232509+55232412-55232671,55229076	Alt5	HeLa_TAF2	74.19	LOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0006433-2/3	BOTH	TCF4	chr18:55232509-55232671	12	chr18:55232521+55232509+55232412-55232671,55229076	Alt5	HeLa_TAF2_A	66.67	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0006433-2/3	BOTH	TCF4	chr18:55232509-55232671	12	chr18:55232521+55232509+55232412-55232671,55229076	Alt5	HeLa_TAF2_B	70	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0006433-2/3	BOTH	TCF4	chr18:55232509-55232671	12	chr18:55232521+55232509+55232412-55232671,55229076	Alt5	HeLa_TAF2_C	83.33	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0003709-1/2	BOTH	MADD	chr11:47269693-47269750	0	chr11:47269693-47269750+47269906,47273827	Alt5	HeLa_FRT	40.65	LOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0003709-1/2	BOTH	MADD	chr11:47269693-47269750	0	chr11:47269693-47269750+47269906,47273827	Alt5	HeLa_FRT_A	39.19	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0003709-1/2	BOTH	MADD	chr11:47269693-47269750	0	chr11:47269693-47269750+47269906,47273827	Alt5	HeLa_FRT_B	54.98	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0003709-1/2	BOTH	MADD	chr11:47269693-47269750	0	chr11:47269693-47269750+47269906,47273827	Alt5	HeLa_FRT_C	35.76	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0003709-1/2	BOTH	MADD	chr11:47269693-47269750	0	chr11:47269693-47269750+47269906,47273827	Alt5	HeLa_NLSTAF2dIDR	56.49	OK	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0003709-1/2	BOTH	MADD	chr11:47269693-47269750	0	chr11:47269693-47269750+47269906,47273827	Alt5	HeLa_NLSTAF2dIDR_A	42.15	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0003709-1/2	BOTH	MADD	chr11:47269693-47269750	0	chr11:47269693-47269750+47269906,47273827	Alt5	HeLa_NLSTAF2dIDR_B	53.33	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0003709-1/2	BOTH	MADD	chr11:47269693-47269750	0	chr11:47269693-47269750+47269906,47273827	Alt5	HeLa_NLSTAF2dIDR_C	72.76	VLOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0003709-1/2	BOTH	MADD	chr11:47269693-47269750	0	chr11:47269693-47269750+47269906,47273827	Alt5	HeLa_TAF2	66.02	LOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0003709-1/2	BOTH	MADD	chr11:47269693-47269750	0	chr11:47269693-47269750+47269906,47273827	Alt5	HeLa_TAF2_A	86.33	VLOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0003709-1/2	BOTH	MADD	chr11:47269693-47269750	0	chr11:47269693-47269750+47269906,47273827	Alt5	HeLa_TAF2_B	49.28	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0003709-1/2	BOTH	MADD	chr11:47269693-47269750	0	chr11:47269693-47269750+47269906,47273827	Alt5	HeLa_TAF2_C	49.28	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1052486-1/2	BOTH	RCBTB1	chr13:49585448-	0	chr13:49585448+49585444-,49580584	Alt5	HeLa_FRT	0	LOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1052486-1/2	BOTH	RCBTB1	chr13:49585448-	0	chr13:49585448+49585444-,49580584	Alt5	HeLa_FRT_A	0	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1052486-1/2	BOTH	RCBTB1	chr13:49585448-	0	chr13:49585448+49585444-,49580584	Alt5	HeLa_FRT_B	0	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1052486-1/2	BOTH	RCBTB1	chr13:49585448-	0	chr13:49585448+49585444-,49580584	Alt5	HeLa_FRT_C	0	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1052486-1/2	BOTH	RCBTB1	chr13:49585448-	0	chr13:49585448+49585444-,49580584	Alt5	HeLa_NLSTAF2dIDR	25.16	OK	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1052486-1/2	BOTH	RCBTB1	chr13:49585448-	0	chr13:49585448+49585444-,49580584	Alt5	HeLa_NLSTAF2dIDR_A	0	VLOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1052486-1/2	BOTH	RCBTB1	chr13:49585448-	0	chr13:49585448+49585444-,49580584	Alt5	HeLa_NLSTAF2dIDR_B	0	VLOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1052486-1/2	BOTH	RCBTB1	chr13:49585448-	0	chr13:49585448+49585444-,49580584	Alt5	HeLa_NLSTAF2dIDR_C	80.49	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1052486-1/2	BOTH	RCBTB1	chr13:49585448-	0	chr13:49585448+49585444-,49580584	Alt5	HeLa_TAF2	25.28	OK	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1052486-1/2	BOTH	RCBTB1	chr13:49585448-	0	chr13:49585448+49585444-,49580584	Alt5	HeLa_TAF2_A	0	VLOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1052486-1/2	BOTH	RCBTB1	chr13:49585448-	0	chr13:49585448+49585444-,49580584	Alt5	HeLa_TAF2_B	47.91	VLOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1052486-1/2	BOTH	RCBTB1	chr13:49585448-	0	chr13:49585448+49585444-,49580584	Alt5	HeLa_TAF2_C	0	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1041176-3/3	BOTH	NOC2L	chr1:946028-946282	149	chr1:946177+946147+946028-946282,945653	Alt5	HeLa_FRT	8.34	VLOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1041176-3/3	BOTH	NOC2L	chr1:946028-946282	149	chr1:946177+946147+946028-946282,945653	Alt5	HeLa_FRT_A	14.29	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1041176-3/3	BOTH	NOC2L	chr1:946028-946282	149	chr1:946177+946147+946028-946282,945653	Alt5	HeLa_FRT_B	10	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1041176-3/3	BOTH	NOC2L	chr1:946028-946282	149	chr1:946177+946147+946028-946282,945653	Alt5	HeLa_FRT_C	0	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1041176-3/3	BOTH	NOC2L	chr1:946028-946282	149	chr1:946177+946147+946028-946282,945653	Alt5	HeLa_NLSTAF2dIDR	28.6	LOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1041176-3/3	BOTH	NOC2L	chr1:946028-946282	149	chr1:946177+946147+946028-946282,945653	Alt5	HeLa_NLSTAF2dIDR_A	10.03	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1041176-3/3	BOTH	NOC2L	chr1:946028-946282	149	chr1:946177+946147+946028-946282,945653	Alt5	HeLa_NLSTAF2dIDR_B	20	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1041176-3/3	BOTH	NOC2L	chr1:946028-946282	149	chr1:946177+946147+946028-946282,945653	Alt5	HeLa_NLSTAF2dIDR_C	62.5	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1041176-3/3	BOTH	NOC2L	chr1:946028-946282	149	chr1:946177+946147+946028-946282,945653	Alt5	HeLa_TAF2	32	LOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1041176-3/3	BOTH	NOC2L	chr1:946028-946282	149	chr1:946177+946147+946028-946282,945653	Alt5	HeLa_TAF2_A	25	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1041176-3/3	BOTH	NOC2L	chr1:946028-946282	149	chr1:946177+946147+946028-946282,945653	Alt5	HeLa_TAF2_B	37.5	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1041176-3/3	BOTH	NOC2L	chr1:946028-946282	149	chr1:946177+946147+946028-946282,945653	Alt5	HeLa_TAF2_C	40	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1040028-1/5	BOTH	C19orf68	chr19:-48170710	0	chr19:-48170710+48170714+48170771+48170792+48171028,48171794	Alt5	HeLa_FRT	21.82	LOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1040028-1/5	BOTH	C19orf68	chr19:-48170710	0	chr19:-48170710+48170714+48170771+48170792+48171028,48171794	Alt5	HeLa_FRT_A	8.92	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1040028-1/5	BOTH	C19orf68	chr19:-48170710	0	chr19:-48170710+48170714+48170771+48170792+48171028,48171794	Alt5	HeLa_FRT_B	0	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1040028-1/5	BOTH	C19orf68	chr19:-48170710	0	chr19:-48170710+48170714+48170771+48170792+48171028,48171794	Alt5	HeLa_FRT_C	43.02	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1040028-1/5	BOTH	C19orf68	chr19:-48170710	0	chr19:-48170710+48170714+48170771+48170792+48171028,48171794	Alt5	HeLa_NLSTAF2dIDR	46.81	OK	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1040028-1/5	BOTH	C19orf68	chr19:-48170710	0	chr19:-48170710+48170714+48170771+48170792+48171028,48171794	Alt5	HeLa_NLSTAF2dIDR_A	26.1	VLOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1040028-1/5	BOTH	C19orf68	chr19:-48170710	0	chr19:-48170710+48170714+48170771+48170792+48171028,48171794	Alt5	HeLa_NLSTAF2dIDR_B	80.33	VLOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1040028-1/5	BOTH	C19orf68	chr19:-48170710	0	chr19:-48170710+48170714+48170771+48170792+48171028,48171794	Alt5	HeLa_NLSTAF2dIDR_C	36.85	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1040028-1/5	BOTH	C19orf68	chr19:-48170710	0	chr19:-48170710+48170714+48170771+48170792+48171028,48171794	Alt5	HeLa_TAF2	45.35	LOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1040028-1/5	BOTH	C19orf68	chr19:-48170710	0	chr19:-48170710+48170714+48170771+48170792+48171028,48171794	Alt5	HeLa_TAF2_A	41.92	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1040028-1/5	BOTH	C19orf68	chr19:-48170710	0	chr19:-48170710+48170714+48170771+48170792+48171028,48171794	Alt5	HeLa_TAF2_B	43.05	VLOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1040028-1/5	BOTH	C19orf68	chr19:-48170710	0	chr19:-48170710+48170714+48170771+48170792+48171028,48171794	Alt5	HeLa_TAF2_C	49.71	VLOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0005050-2/2	BOTH	PRKCE	chr2:46073796-46073998	38	chr2:46073796-46073960+46073998,46086208	Alt5	HeLa_FRT	50	LOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0005050-2/2	BOTH	PRKCE	chr2:46073796-46073998	38	chr2:46073796-46073960+46073998,46086208	Alt5	HeLa_FRT_A	33.33	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0005050-2/2	BOTH	PRKCE	chr2:46073796-46073998	38	chr2:46073796-46073960+46073998,46086208	Alt5	HeLa_FRT_B	54.55	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0005050-2/2	BOTH	PRKCE	chr2:46073796-46073998	38	chr2:46073796-46073960+46073998,46086208	Alt5	HeLa_FRT_C	57.14	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0005050-2/2	BOTH	PRKCE	chr2:46073796-46073998	38	chr2:46073796-46073960+46073998,46086208	Alt5	HeLa_NLSTAF2dIDR	67.5	OK	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0005050-2/2	BOTH	PRKCE	chr2:46073796-46073998	38	chr2:46073796-46073960+46073998,46086208	Alt5	HeLa_NLSTAF2dIDR_A	75	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0005050-2/2	BOTH	PRKCE	chr2:46073796-46073998	38	chr2:46073796-46073960+46073998,46086208	Alt5	HeLa_NLSTAF2dIDR_B	68.75	VLOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0005050-2/2	BOTH	PRKCE	chr2:46073796-46073998	38	chr2:46073796-46073960+46073998,46086208	Alt5	HeLa_NLSTAF2dIDR_C	61.54	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0005050-2/2	BOTH	PRKCE	chr2:46073796-46073998	38	chr2:46073796-46073960+46073998,46086208	Alt5	HeLa_TAF2	72.92	OK	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0005050-2/2	BOTH	PRKCE	chr2:46073796-46073998	38	chr2:46073796-46073960+46073998,46086208	Alt5	HeLa_TAF2_A	86.67	VLOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0005050-2/2	BOTH	PRKCE	chr2:46073796-46073998	38	chr2:46073796-46073960+46073998,46086208	Alt5	HeLa_TAF2_B	50	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD0005050-2/2	BOTH	PRKCE	chr2:46073796-46073998	38	chr2:46073796-46073960+46073998,46086208	Alt5	HeLa_TAF2_C	81.82	VLOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1030129-1/2	BOTH	DIP2A	chr21:46546915-46547038	0	chr21:46546915-46547038+46547042,46549771	Alt5	HeLa_FRT	35.19	OK	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1030129-1/2	BOTH	DIP2A	chr21:46546915-46547038	0	chr21:46546915-46547038+46547042,46549771	Alt5	HeLa_FRT_A	5.55	VLOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1030129-1/2	BOTH	DIP2A	chr21:46546915-46547038	0	chr21:46546915-46547038+46547042,46549771	Alt5	HeLa_FRT_B	54.19	LOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1030129-1/2	BOTH	DIP2A	chr21:46546915-46547038	0	chr21:46546915-46547038+46547042,46549771	Alt5	HeLa_FRT_C	8.21	VLOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1030129-1/2	BOTH	DIP2A	chr21:46546915-46547038	0	chr21:46546915-46547038+46547042,46549771	Alt5	HeLa_NLSTAF2dIDR	55.22	OK	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1030129-1/2	BOTH	DIP2A	chr21:46546915-46547038	0	chr21:46546915-46547038+46547042,46549771	Alt5	HeLa_NLSTAF2dIDR_A	41.8	VLOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1030129-1/2	BOTH	DIP2A	chr21:46546915-46547038	0	chr21:46546915-46547038+46547042,46549771	Alt5	HeLa_NLSTAF2dIDR_B	71.66	VLOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1030129-1/2	BOTH	DIP2A	chr21:46546915-46547038	0	chr21:46546915-46547038+46547042,46549771	Alt5	HeLa_NLSTAF2dIDR_C	43.91	VLOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1030129-1/2	BOTH	DIP2A	chr21:46546915-46547038	0	chr21:46546915-46547038+46547042,46549771	Alt5	HeLa_TAF2	57.77	OK	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1030129-1/2	BOTH	DIP2A	chr21:46546915-46547038	0	chr21:46546915-46547038+46547042,46549771	Alt5	HeLa_TAF2_A	67.39	VLOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1030129-1/2	BOTH	DIP2A	chr21:46546915-46547038	0	chr21:46546915-46547038+46547042,46549771	Alt5	HeLa_TAF2_B	42.91	VLOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1030129-1/2	BOTH	DIP2A	chr21:46546915-46547038	0	chr21:46546915-46547038+46547042,46549771	Alt5	HeLa_TAF2_C	56.36	VLOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1011399-2/2	BOTH	C17orf75	chr17:32338208-32338351	2	chr17:32338210+32338208-32338351,32337954	Alt5	HeLa_FRT	30.86	OK	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1011399-2/2	BOTH	C17orf75	chr17:32338208-32338351	2	chr17:32338210+32338208-32338351,32337954	Alt5	HeLa_FRT_A	18.18	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1011399-2/2	BOTH	C17orf75	chr17:32338208-32338351	2	chr17:32338210+32338208-32338351,32337954	Alt5	HeLa_FRT_B	37.14	VLOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1011399-2/2	BOTH	C17orf75	chr17:32338208-32338351	2	chr17:32338210+32338208-32338351,32337954	Alt5	HeLa_FRT_C	33.33	VLOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1011399-2/2	BOTH	C17orf75	chr17:32338208-32338351	2	chr17:32338210+32338208-32338351,32337954	Alt5	HeLa_NLSTAF2dIDR	49.43	OK	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1011399-2/2	BOTH	C17orf75	chr17:32338208-32338351	2	chr17:32338210+32338208-32338351,32337954	Alt5	HeLa_NLSTAF2dIDR_A	39.62	LOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1011399-2/2	BOTH	C17orf75	chr17:32338208-32338351	2	chr17:32338210+32338208-32338351,32337954	Alt5	HeLa_NLSTAF2dIDR_B	54.55	VLOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1011399-2/2	BOTH	C17orf75	chr17:32338208-32338351	2	chr17:32338210+32338208-32338351,32337954	Alt5	HeLa_NLSTAF2dIDR_C	66.67	VLOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1011399-2/2	BOTH	C17orf75	chr17:32338208-32338351	2	chr17:32338210+32338208-32338351,32337954	Alt5	HeLa_TAF2	53.28	OK	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1011399-2/2	BOTH	C17orf75	chr17:32338208-32338351	2	chr17:32338210+32338208-32338351,32337954	Alt5	HeLa_TAF2_A	61.62	VLOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1011399-2/2	BOTH	C17orf75	chr17:32338208-32338351	2	chr17:32338210+32338208-32338351,32337954	Alt5	HeLa_TAF2_B	54.55	VLOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1011399-2/2	BOTH	C17orf75	chr17:32338208-32338351	2	chr17:32338210+32338208-32338351,32337954	Alt5	HeLa_TAF2_C	44.83	VLOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1019642-1/2	BOTH	KDM6B	chr17:7844207-7844245	0	chr17:7844207-7844245+7844353,7844901	Alt5	HeLa_FRT	12.5	VLOW	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1019642-1/2	BOTH	KDM6B	chr17:7844207-7844245	0	chr17:7844207-7844245+7844353,7844901	Alt5	HeLa_FRT_A	20	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1019642-1/2	BOTH	KDM6B	chr17:7844207-7844245	0	chr17:7844207-7844245+7844353,7844901	Alt5	HeLa_FRT_B	50	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1019642-1/2	BOTH	KDM6B	chr17:7844207-7844245	0	chr17:7844207-7844245+7844353,7844901	Alt5	HeLa_FRT_C	0	N	S1
TAF2∆IDR	Alt. 5' ss	HsaALTD1019642-1/2	BOTH	KDM6B	chr17:7844207-7844245	0	chr17:7844207-7844245+7844353,7844901	Alt5	HeLa_NLSTAF2dIDR	30	VLOW	S1
