GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	HeLa_CNTRL	HeLa_CNTRL-Q	HeLa_CNTRL_A	HeLa_CNTRL_A-Q	HeLa_CNTRL_B	HeLa_CNTRL_B-Q	HeLa_CNTRL_C	HeLa_CNTRL_C-Q	HeLa_SON	HeLa_SON-Q	HeLa_SON_A	HeLa_SON_A-Q	HeLa_SON_B	HeLa_SON_B-Q	HeLa_SON_C	HeLa_SON_C-Q	HeLa_SRRM2	HeLa_SRRM2-Q	HeLa_SRRM2_A	HeLa_SRRM2_A-Q	HeLa_SRRM2_B	HeLa_SRRM2_B-Q	HeLa_SRRM2_C	HeLa_SRRM2_C-Q	HepG2_CNTRL	HepG2_CNTRL-Q	HepG2_CNTRL_A	HepG2_CNTRL_A-Q	HepG2_CNTRL_B	HepG2_CNTRL_B-Q	HepG2_CNTRL_C	HepG2_CNTRL_C-Q	HepG2_MARS	HepG2_MARS-Q	HepG2_MARS_Aa	HepG2_MARS_Aa-Q	HepG2_MARS_Ab	HepG2_MARS_Ab-Q	HepG2_MARS_Ba	HepG2_MARS_Ba-Q	HepG2_MARS_Bb	HepG2_MARS_Bb-Q	HepG2_MARS_Ca	HepG2_MARS_Ca-Q	HepG2_MARS_Cb	HepG2_MARS_Cb-Q	HepG2_RARS	HepG2_RARS-Q	HepG2_RARS_A	HepG2_RARS_A-Q	HepG2_RARS_B	HepG2_RARS_B-Q	HepG2_RARS_C	HepG2_RARS_C-Q	HepG2_SRRM2	HepG2_SRRM2-Q	HepG2_SRRM2_Aa	HepG2_SRRM2_Aa-Q	HepG2_SRRM2_Ab	HepG2_SRRM2_Ab-Q	HepG2_SRRM2_Ba	HepG2_SRRM2_Ba-Q	HepG2_SRRM2_Bb	HepG2_SRRM2_Bb-Q	HepG2_SRRM2_Ca	HepG2_SRRM2_Ca-Q	HepG2_SRRM2_Cb	HepG2_SRRM2_Cb-Q	dPSI
INTS3	HsaEX0031896	chr1:153764122-153764221	100	chr1:153763886,153764118+153764122-153764221,153764690	S	95.41	SOK,SOK,132=164=7,OK,S@289.09,13.91	94.44	SOK,SOK,43=61=3,OK,S@101.05,5.95	94.64	SOK,SOK,48=59=3,OK,S@104.10,5.90	97.63	OK,OK,41=44=1,OK,S@83.96,2.04	65.71	SOK,SOK,102=123=58,OK,C1@185.96,97.04	53.58	SOK,SOK,27=43=30,OK,C1@53.58,46.42	70.80	OK,OK,38=36=15,OK,C1@63.01,25.99	75.53	OK,OK,37=44=13,OK,C1@71.00,23.00	80.90	SOK,SOK,135=165=35,OK,C1@271.02,63.98	91.38	SOK,SOK,42=64=5,OK,S@101.43,9.57	67.35	OK,OK,38=37=18,OK,C1@62.64,30.36	82.94	SOK,SOK,55=64=12,OK,S@108.65,22.35	95.88	SOK,SOK,237=338=12,OK,S@562.82,24.18	99.01	SOK,SOK,87=119=1,OK,S@204.95,2.05	96.54	SOK,SOK,85=145=4,OK,S@225.90,8.10	90.60	SOK,SOK,65=74=7,OK,S@132.28,13.72	99.59	SOK,SOK,238=265=1,OK,S@501.93,2.07	100.00	OK,OK,33=30=0,OK,S@63.00,0.00	100.00	OK,OK,33=33=0,OK,S@66.00,0.00	100.00	OK,OK,29=42=0,OK,S@71.00,0.00	100.00	OK,OK,43=50=0,OK,S@93.00,0.00	100.00	OK,OK,41=51=0,OK,S@92.00,0.00	98.28	SOK,SOK,59=59=1,OK,S@116.95,2.05	98.61	SOK,SOK,184=242=3,OK,S@423.04,5.96	100.00	SOK,SOK,74=93=0,OK,S@167.00,0.00	97.39	SOK,SOK,59=90=2,OK,S@147.06,3.94	98.21	SOK,SOK,51=59=1,OK,S@109.01,1.99	99.45	SOK,SOK,179=182=1,OK,S@360.01,1.99	100.00	OK,OK,38=37=0,OK,S@75.00,0.00	100.00	OK,OK,39=32=0,OK,S@71.00,0.00	100.00	OK,OK,15=23=0,OK,S@38.00,0.00	100.00	OK,OK,22=24=0,OK,S@46.00,0.00	100.00	OK,OK,39=34=0,OK,S@73.00,0.00	96.67	OK,OK,26=32=1,OK,S@57.04,1.96	-15.01
FANCD2	HsaEX0024753	chr3:10043484-10043592	109	chr3:10043150,10043484-10043592,10043829	C3	76.54	SOK,SOK,62=53=16,OK,C1@100.27,30.73	72.04	LOW,LOW,18=16=6,OK,C1@28.82,11.18	83.57	OK,OK,25=20=4,OK,C1@40.95,8.05	73.19	LOW,OK,19=17=6,OK,C1@30.74,11.26	65.89	OK,OK,41=24=15,OK,C1@52.71,27.29	50.80	VLOW,VLOW,14=7=9,OK,C2@15.24,14.76	79.97	VLOW,VLOW,12=6=2,OK,C1@15.99,4.01	74.54	LOW,LOW,15=11=4,OK,C1@22.36,7.64	54.34	SOK,SOK,58=40=37,OK,C2@73.36,61.64	59.04	LOW,LOW,25=11=11,OK,C1@27.75,19.25	57.49	VLOW,VLOW,12=9=7,OK,C2@16.10,11.90	49.60	OK,OK,21=20=19,OK,C2@29.76,30.24	88.92	SOK,SOK,293=303=34,OK,C1@560.20,69.80	92.54	SOK,SOK,96=119=8,OK,S@206.36,16.64	87.10	SOK,SOK,104=103=14,OK,C1@192.49,28.51	86.82	SOK,SOK,93=81=12,OK,C1@161.49,24.51	81.09	SOK,SOK,155=146=32,OK,C1@270.03,62.97	76.76	LOW,LOW,15=14=4,OK,C1@25.33,7.67	75.12	VLOW,VLOW,11=9=3,OK,C1@17.28,5.72	67.96	VLOW,VLOW,9=18=6,B1,C1@22.43,10.57	82.11	OK,OK,19=21=4,OK,C1@36.13,7.87	84.15	SOK,SOK,55=50=9,OK,C1@95.93,18.07	85.74	OK,OK,46=34=6,OK,C1@73.74,12.26	86.76	SOK,SOK,249=252=35,OK,C1@465.03,70.97	83.87	SOK,SOK,103=81=16,OK,C1@167.74,32.26	86.87	SOK,SOK,67=90=11,OK,C1@145.94,22.06	90.16	SOK,SOK,79=81=8,OK,S@151.47,16.53	83.76	SOK,SOK,148=187=30,OK,C1@305.72,59.28	92.14	OK,OK,33=43=3,OK,S@72.79,6.21	84.08	OK,OK,41=40=7,OK,S@73.99,14.01	69.33	VLOW,VLOW,8=16=5,B1,C1@20.11,8.89	34.90	VLOW,VLOW,7=6=11,OK,C2@8.38,15.62	92.61	OK,OK,28=52=3,B1,S@76.87,6.13	96.52	OK,OK,31=30=1,OK,S@59.84,2.16	-20.89
FAM193B	HsaEX0024341	chr5:177536358-177536486	129	chr5:177554249,177536358-177536486+177536520+177536745,177525205	C3	78.57	OK,OK,40=31=10,OK,C3@63.64,17.36	86.14	VLOW,VLOW,14=10=2,OK,C3@22.40,3.60	78.83	LOW,LOW,15=14=4,OK,C3@26.01,6.99	70.00	VLOW,VLOW,11=7=4,OK,C3@15.40,6.60	100.00	OK,OK,27=24=0,OK,C3@51.00,0.00	100.00	N,N,9=6=0,OK,C3@15.00,0.00	100.00	N,N,9=9=0,OK,C3@18.00,0.00	100.00	N,N,9=9=0,OK,C3@18.00,0.00	94.62	OK,OK,38=30=2,OK,C3@66.23,3.77	92.57	VLOW,VLOW,15=9=1,OK,C3@23.14,1.86	100.00	VLOW,VLOW,10=11=0,OK,C3@21.00,0.00	92.25	VLOW,VLOW,13=10=1,OK,C3@22.14,1.86	91.94	SOK,SOK,282=250=24,OK,C3@511.19,44.81	89.42	SOK,SOK,84=81=10,OK,C3@156.48,18.52	91.24	SOK,SOK,94=88=9,OK,C3@174.27,16.73	95.03	SOK,SOK,104=81=5,OK,C3@180.56,9.44	96.22	SOK,SOK,226=220=9,OK,C3@437.80,17.20	87.95	OK,OK,35=36=5,OK,C3@66.84,9.16	97.31	OK,OK,23=48=1,OK,C3@70.06,1.94	100.00	OK,OK,36=36=0,OK,C3@72.00,0.00	89.31	OK,OK,27=22=3,OK,C3@46.44,5.56	100.00	SOK,SOK,61=41=0,OK,C3@102.00,0.00	100.00	OK,OK,44=37=0,OK,C3@81.00,0.00	96.08	SOK,SOK,238=241=10,OK,C3@469.83,19.17	94.32	SOK,SOK,102=92=6,OK,C3@188.64,11.36	95.16	SOK,SOK,48=67=3,OK,C3@112.29,5.71	98.84	SOK,SOK,88=82=1,OK,C3@169.02,1.98	98.32	SOK,SOK,264=190=4,OK,C3@450.31,7.69	97.79	OK,OK,43=43=1,OK,C3@85.08,1.92	95.79	OK,OK,50=38=2,OK,C3@86.21,3.79	100.00	OK,OK,51=22=0,B1,C3@73.00,0.00	96.87	OK,OK,30=30=1,OK,C3@59.09,1.91	100.00	OK,OK,48=36=0,OK,C3@84.00,0.00	100.00	OK,OK,42=21=0,B1,C3@63.00,0.00	16.62
SYBU	HsaEX0063074	chr8:109642728-109642929	202	chr8:109644636+109644655,109642728-109642929+109642932,109619039	S	36.62	SOK,SOK,53=51=90,OK,S@71.04,122.96	38.46	OK,OK,20=25=36,OK,S@31.15,49.85	26.67	OK,OK,15=9=33,OK,S@15.20,41.80	45.45	OK,OK,18=17=21,OK,S@25.45,30.55	47.32	SOK,SOK,42=64=59,OK,S@78.08,86.92	45.88	OK,OK,17=22=23,OK,S@28.45,33.55	49.25	LOW,LOW,14=19=17,OK,S@24.62,25.38	47.22	LOW,LOW,11=23=19,B1,S@25.03,27.97	51.16	SOK,SOK,86=69=74,OK,S@117.16,111.84	61.80	OK,OK,26=29=17,OK,S@44.50,27.50	48.31	OK,OK,23=20=23,OK,S@31.88,34.12	45.60	OK,OK,37=20=34,OK,S@41.50,49.50	61.60	SOK,SOK,78=153=72,OK,C1@186.65,116.35	53.33	SOK,SOK,23=57=35,B1,C1@61.33,53.67	71.88	SOK,SOK,32=60=18,OK,C1@79.07,30.93	60.82	OK,OK,23=36=19,OK,C1@47.44,30.56	75.00	SOK,SOK,60=72=22,OK,S@115.50,38.50	88.89	N,N,8=8=1,OK,S@15.11,1.89	92.00	VLOW,VLOW,8=15=1,OK,S@22.08,1.92	70.00	N,N,7=7=3,OK,S@11.90,5.10	66.67	VLOW,VLOW,12=8=5,OK,S@16.67,8.33	84.21	LOW,LOW,13=19=3,OK,S@29.47,5.53	60.00	LOW,LOW,12=15=9,OK,C1@21.60,14.40	46.47	SOK,SOK,37=88=72,B1,C2@91.55,105.45	54.62	OK,OK,18=47=27,B1,C1@50.25,41.75	44.12	LOW,LOW,11=19=19,OK,C2@21.62,27.38	36.59	OK,OK,8=22=26,B1,C2@20.49,35.51	62.99	SOK,SOK,75=85=47,OK,C1@130.39,76.61	57.14	LOW,LOW,15=17=12,OK,C1@25.14,18.86	57.69	LOW,LOW,18=12=11,OK,C1@23.65,17.35	76.00	VLOW,VLOW,12=7=3,OK,S@16.72,5.28	64.71	VLOW,VLOW,8=14=6,OK,C1@18.12,9.88	64.71	VLOW,VLOW,8=14=6,OK,C1@18.12,9.88	66.04	LOW,LOW,14=21=9,OK,S@29.06,14.94	15.04
TTC12	HsaEX0067748	chr11:113315951-113316053	103	chr11:113314618+113314927,113315951-113316053,113316243	C2	21.18	SOK,SOK,12=31=80,B1,S@26.05,96.95	21.95	OK,OK,6=12=32,OK,S@10.97,39.02	26.67	OK,OK,4=12=22,B1,C1@10.13,27.87	14.75	OK,OK,2=7=26,B1,C1@5.16,29.84	25.79	SOK,SOK,14=27=59,OK,S@25.79,74.21	33.33	LOW,LOW,5=13=18,B1,S@12.00,24.00	17.39	LOW,LOW,3=5=19,OK,S@4.70,22.30	25.42	OK,OK,6=9=22,OK,C1@9.41,27.59	36.36	SOK,SOK,20=52=63,B1,S@49.09,85.91	35.59	LOW,LOW,7=14=19,OK,S@14.24,25.76	34.25	OK,OK,7=18=24,B1,S@16.78,32.22	39.39	OK,OK,6=20=20,B1,S@18.12,27.88	0.00	LOW,LOW,0=0=15,Bn,C1@0.00,15.00	0.00	N,N,0=0=3,Bn,S@0.00,3.00	0.00	N,N,0=0=7,Bn,C2@0.00,7.00	0.00	N,N,0=0=5,Bn,S@0.00,5.00	0.00	N,N,0=0=3,Bn,C3@0.00,3.00	NA	N,N,0=0=0,Bn,NA@0,0	0.00	N,N,0=0=1,Bn,S@0.00,1.00	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	0.00	N,N,0=0=2,Bn,C3@0.00,2.00	NA	N,N,0=0=0,Bn,NA@0,0	0.00	VLOW,VLOW,0=0=10,Bn,S@0.00,10.00	0.00	N,N,0=0=1,Bn,S@0.00,1.00	0.00	N,N,0=0=3,Bn,S@0.00,3.00	0.00	N,N,0=0=6,Bn,S@0.00,6.00	0.00	VLOW,VLOW,0=0=12,Bn,C1@0.00,12.00	0.00	N,N,0=0=2,Bn,S@0.00,2.00	0.00	N,N,0=0=5,Bn,C1@0.00,5.00	NA	N,N,0=0=0,Bn,NA@0,0	0.00	N,N,0=0=1,Bn,S@0.00,1.00	0.00	N,N,0=0=3,Bn,S@0.00,3.00	0.00	N,N,0=0=1,Bn,C3@0.00,1.00	15.29
KIAA1522	HsaEX0034131	chr1:32769673-32769786	114	chr1:32768775,32769673-32769786,32772865	C3	95.92	OK,OK,50=44=2,OK,C2@92.08,3.92	94.59	LOW,LOW,19=16=1,OK,C2@34.05,1.95	100.00	LOW,LOW,13=18=0,OK,C3@31.00,0.00	93.33	LOW,LOW,18=10=1,OK,C2@27.07,1.93	89.13	OK,OK,36=46=5,OK,C3@77.54,9.46	84.21	LOW,LOW,14=18=3,OK,C3@29.47,5.53	90.91	VLOW,VLOW,6=14=1,B1,C3@19.09,1.91	93.75	LOW,LOW,16=14=1,OK,C3@29.06,1.94	74.58	SOK,SOK,38=50=15,OK,C3@76.82,26.18	58.14	VLOW,VLOW,12=13=9,OK,C2@19.77,14.23	86.67	LOW,LOW,10=16=2,OK,C3@24.27,3.73	82.22	OK,OK,16=21=4,OK,C3@33.71,7.29	100.00	SOK,SOK,411=431=0,OK,C3@842.00,0.00	100.00	SOK,SOK,143=154=0,OK,C3@297.00,0.00	100.00	SOK,SOK,136=154=0,OK,C3@290.00,0.00	100.00	SOK,SOK,132=123=0,OK,C2@255.00,0.00	99.59	SOK,SOK,196=290=1,OK,C3@485.00,2.00	100.00	OK,OK,23=39=0,OK,C3@62.00,0.00	100.00	OK,OK,26=21=0,OK,C2@47.00,0.00	100.00	OK,OK,20=37=0,OK,C3@57.00,0.00	100.00	OK,OK,19=43=0,B1,C3@62.00,0.00	100.00	SOK,SOK,60=70=0,OK,C3@130.00,0.00	98.46	SOK,SOK,48=80=1,OK,C3@127.01,1.99	100.00	SOK,SOK,274=337=0,OK,C3@611.00,0.00	100.00	SOK,SOK,133=163=0,OK,C3@296.00,0.00	100.00	SOK,SOK,86=106=0,OK,C3@192.00,0.00	100.00	SOK,SOK,55=68=0,OK,C3@123.00,0.00	99.72	SOK,SOK,300=406=1,OK,C3@705.02,1.98	100.00	SOK,SOK,68=94=0,OK,C3@162.00,0.00	98.65	SOK,SOK,57=89=1,OK,C3@145.02,1.98	100.00	OK,OK,26=38=0,OK,C3@64.00,0.00	100.00	OK,OK,35=36=0,OK,C3@71.00,0.00	100.00	SOK,SOK,58=72=0,OK,C3@130.00,0.00	100.00	SOK,SOK,56=77=0,OK,C3@133.00,0.00	-20.29
NFIA	HsaEX0042731	chr1:61426465-61426556	92	chr1:61406727,61426465-61426556,61455303	S	50.77	SOK,SOK,44=55=48,OK,S@74.63,72.37	59.42	OK,OK,17=24=14,OK,S@32.68,22.32	40.98	LOW,LOW,11=14=18,OK,S@17.62,25.38	50.77	LOW,LOW,16=17=16,OK,S@24.88,24.12	59.80	SOK,SOK,54=65=40,OK,S@95.08,63.92	60.56	OK,OK,19=24=14,OK,S@34.52,22.48	44.44	OK,OK,19=13=20,OK,S@23.11,28.89	78.57	OK,OK,16=28=6,OK,S@39.28,10.72	65.26	SOK,SOK,58=66=33,OK,C1@102.46,54.54	62.16	OK,OK,25=21=14,OK,S@37.30,22.70	73.68	LOW,LOW,12=16=5,OK,S@24.31,8.69	64.10	OK,OK,21=29=14,OK,C1@41.02,22.98	82.06	SOK,SOK,83=100=20,OK,S@166.58,36.42	85.96	OK,OK,26=23=4,OK,S@45.56,7.44	76.32	OK,OK,29=29=9,OK,S@51.13,15.87	84.44	OK,OK,28=48=7,OK,S@70.09,12.91	76.32	SOK,SOK,57=59=18,OK,S@102.27,31.73	100.00	VLOW,VLOW,10=6=0,OK,S@16.00,0.00	73.33	N,N,9=2=2,B1,S@9.53,3.47	85.71	VLOW,VLOW,10=14=2,OK,S@22.28,3.72	72.41	VLOW,VLOW,6=15=4,B1,S@18.10,6.90	71.43	VLOW,VLOW,14=6=4,B1,S@17.14,6.86	66.67	VLOW,VLOW,8=16=6,OK,S@20.00,10.00	82.46	SOK,SOK,64=77=15,OK,S@128.64,27.36	80.77	LOW,LOW,13=29=5,B1,C1@37.96,9.04	84.13	OK,OK,30=23=5,OK,S@48.80,9.20	82.14	OK,OK,21=25=5,OK,S@41.89,9.11	84.40	SOK,SOK,62=57=11,OK,S@109.72,20.28	93.33	LOW,LOW,17=11=1,OK,S@27.07,1.93	83.33	VLOW,VLOW,11=9=2,OK,S@18.33,3.67	89.47	N,N,8=9=1,OK,S@16.10,1.90	75.00	N,N,7=5=2,OK,C1@10.50,3.50	79.31	VLOW,VLOW,11=12=3,OK,S@20.62,5.38	82.61	VLOW,VLOW,8=11=2,OK,S@17.35,3.65	16.26
SUN1	HsaEX0062909	chr7:849923-850033	111	chr7:849603,849832+849923-850033,851384	C2	55.56	SOK,SOK,56=29=34,OK,S@66.12,52.88	46.94	VLOW,VLOW,14=9=13,OK,S@16.90,19.10	55.56	LOW,LOW,15=15=12,OK,S@23.34,18.66	64.00	VLOW,VLOW,27=5=9,B2,S@26.24,14.76	50.39	OK,OK,37=28=32,OK,C1@48.88,48.12	42.31	LOW,LOW,15=7=15,B1,C1@15.65,21.35	51.72	N,N,7=8=7,OK,S@11.38,10.62	58.33	LOW,LOW,15=13=10,OK,C1@22.17,15.83	75.22	OK,OK,56=29=14,OK,S@74.47,24.53	78.38	LOW,LOW,18=11=4,OK,S@25.87,7.13	68.89	LOW,LOW,20=11=7,OK,S@26.18,11.82	80.65	VLOW,VLOW,18=7=3,B1,S@22.58,5.42	76.22	SOK,SOK,234=157=61,OK,C1@344.51,107.49	77.38	SOK,SOK,71=59=19,OK,C1@115.30,33.70	77.08	SOK,SOK,93=55=22,OK,C1@131.04,38.96	73.86	SOK,SOK,70=43=20,OK,C1@98.23,34.77	83.90	SOK,SOK,147=124=26,OK,C1@249.18,47.82	77.78	OK,OK,32=17=7,OK,C1@43.56,12.44	95.00	OK,OK,17=21=1,OK,C1@37.05,1.95	84.62	LOW,LOW,20=13=3,OK,S@30.46,5.54	81.82	LOW,LOW,18=18=4,OK,S@32.73,7.27	76.47	OK,OK,25=27=8,OK,C1@45.88,14.12	91.30	OK,OK,35=28=3,OK,C1@60.26,5.74	71.77	SOK,SOK,208=153=71,OK,C1@310.05,121.95	84.80	SOK,SOK,82=63=13,OK,C1@133.98,24.02	60.00	SOK,SOK,56=61=39,OK,C1@93.60,62.40	72.26	SOK,SOK,70=29=19,B1,C1@85.27,32.73	86.21	SOK,SOK,172=153=26,OK,S@302.60,48.40	97.06	OK,OK,32=34=1,OK,S@65.03,1.97	83.16	OK,OK,43=36=8,OK,S@72.35,14.65	100.00	VLOW,VLOW,18=9=0,OK,S@27.00,0.00	83.78	LOW,LOW,16=15=3,OK,C1@28.49,5.51	87.18	OK,OK,40=28=5,OK,S@63.64,9.36	75.00	OK,OK,23=31=9,OK,S@47.25,15.75	20.47
WRN	HsaEX0071618	chr8:31059153-31059265	113	chr8:31033617+31033973,31059095+31059153-31059265,31080867	C3	72.70	SOK,SOK,26=64=16,B1,C3@77.06,28.94	76.23	VLOW,VLOW,8=26=5,B1,C3@29.73,9.27	67.72	LOW,LOW,10=21=7,B1,C3@25.73,12.27	74.81	VLOW,VLOW,8=17=4,B1,C3@21.69,7.31	83.16	SOK,SOK,74=72=14,OK,C3@133.06,26.94	86.97	OK,OK,32=25=4,OK,C3@53.05,7.95	85.90	OK,OK,23=15=3,OK,C3@35.22,5.78	77.53	OK,OK,19=32=7,OK,C3@44.97,13.03	89.81	OK,OK,38=56=5,OK,C3@88.91,10.09	78.18	VLOW,VLOW,10=13=3,OK,C3@20.33,5.67	94.72	LOW,LOW,14=24=1,OK,C3@36.94,2.06	93.96	LOW,LOW,14=19=1,OK,C3@31.95,2.05	94.36	SOK,SOK,110=102=6,OK,C3@205.70,12.30	97.18	OK,OK,35=34=1,OK,C3@68.03,1.97	89.78	OK,OK,46=29=4,OK,C3@70.93,8.07	96.98	OK,OK,29=39=1,OK,C3@66.92,2.08	96.26	SOK,SOK,55=54=2,OK,C3@106.85,4.15	85.98	N,N,8=5=1,OK,C3@12.04,1.96	100.00	N,N,3=8=0,B1,C3@11.00,0.00	100.00	N,N,4=4=0,OK,C3@8.00,0.00	100.00	N,N,7=4=0,OK,C3@11.00,0.00	100.00	OK,OK,15=21=0,OK,C3@36.00,0.00	93.40	LOW,LOW,18=12=1,OK,C3@28.95,2.05	100.00	SOK,SOK,92=115=0,OK,C3@207.00,0.00	100.00	OK,OK,26=34=0,OK,C3@60.00,0.00	100.00	OK,OK,34=44=0,OK,C3@78.00,0.00	100.00	OK,OK,32=37=0,OK,C3@69.00,0.00	100.00	SOK,SOK,47=60=0,OK,C3@107.00,0.00	100.00	VLOW,VLOW,8=17=0,B1,C3@25.00,0.00	100.00	LOW,LOW,12=15=0,OK,C3@27.00,0.00	100.00	N,N,4=3=0,OK,C3@7.00,0.00	100.00	N,N,1=3=0,B1,C3@4.00,0.00	100.00	N,N,9=9=0,OK,C3@18.00,0.00	100.00	VLOW,VLOW,13=13=0,OK,C3@26.00,0.00	16.03
RCCD1	HsaEX0052887	chr15:90957113-90957480	368	chr15:90954874+90954948,90957113-90957480+90957503,90959900	C3	69.12	SOK,SOK,33=249=63,B2,C3@238.46,106.54	70.67	SOK,SOK,13=93=22,B2,C3@90.46,37.54	65.35	SOK,SOK,9=74=22,B2,C3@68.62,36.38	70.99	LOW,LOW,11=82=19,B2,C3@79.51,32.49	39.85	SOK,SOK,4=159=123,B2,C3@113.97,172.03	37.06	OK,OK,2=51=45,B2,C3@36.32,61.68	40.85	SOK,SOK,2=56=42,B2,C3@40.85,59.15	41.94	OK,OK,0=52=36,B3,C3@36.91,51.09	53.07	SOK,SOK,29=308=149,B2,C3@257.92,228.08	42.20	SOK,SOK,12=80=63,B2,C3@65.41,89.59	60.23	SOK,SOK,7=99=35,B2,C3@84.92,56.08	57.68	SOK,SOK,10=129=51,B2,C3@109.59,80.41	98.93	SOK,SOK,218=337=3,OK,C3@552.03,5.97	98.68	SOK,SOK,55=94=1,OK,C3@148.02,1.98	98.00	SOK,SOK,81=115=2,OK,C3@194.04,3.96	100.00	SOK,SOK,82=128=0,OK,C3@210.00,0.00	98.62	SOK,SOK,260=455=5,OK,C3@710.06,9.94	100.00	SOK,SOK,40=87=0,B1,C3@127.00,0.00	100.00	SOK,SOK,46=57=0,OK,C3@103.00,0.00	94.96	SOK,SOK,42=71=3,OK,C3@110.15,5.85	100.00	SOK,SOK,39=72=0,OK,C3@111.00,0.00	100.00	SOK,SOK,60=84=0,OK,C3@144.00,0.00	96.69	SOK,SOK,33=84=2,B1,C3@115.06,3.94	96.61	SOK,SOK,204=309=9,OK,C3@504.30,17.70	98.93	SOK,SOK,80=105=1,OK,C3@184.01,1.99	98.85	SOK,SOK,63=109=1,OK,C3@171.01,1.99	91.76	SOK,SOK,61=95=7,OK,C3@149.57,13.43	98.89	SOK,SOK,375=515=5,OK,C3@885.07,9.93	97.55	SOK,SOK,63=96=2,OK,C3@157.06,3.94	100.00	SOK,SOK,79=101=0,OK,C3@180.00,0.00	97.14	SOK,SOK,58=78=2,OK,C3@134.05,3.95	100.00	SOK,SOK,52=74=0,OK,C3@126.00,0.00	98.78	SOK,SOK,77=85=1,OK,C3@161.01,1.99	100.00	SOK,SOK,46=81=0,OK,C3@127.00,0.00	-15.63
SLC29A2	HsaEX0059253	chr11:66371244-66371325	82	chr11:66371429+66371563,66371244-66371325,66369532	S	63.83	SOK,SOK,80=74=45,OK,S@127.02,71.98	61.79	OK,OK,25=22=15,OK,S@38.31,23.69	67.71	OK,OK,25=28=13,OK,S@44.69,21.31	62.15	OK,OK,30=24=17,OK,S@44.13,26.87	18.95	SOK,SOK,22=37=129,OK,S@35.63,152.37	14.86	OK,OK,9=10=56,OK,S@11.14,63.86	31.51	OK,OK,10=17=30,OK,S@17.96,39.04	13.29	OK,OK,3=10=43,B1,S@7.44,48.56	37.74	SOK,SOK,44=60=88,OK,S@72.46,119.54	48.37	LOW,LOW,14=17=17,OK,S@23.22,24.78	38.20	OK,OK,11=18=24,OK,S@20.25,32.75	32.45	OK,OK,19=25=47,OK,S@29.53,61.47	100.00	N,N,1=3=0,B1,S@4.00,0.00	100.00	N,N,1=2=0,OK,S@3.00,0.00	NA	N,N,0=0=0,Bn,NA@0,0	100.00	N,N,0=1=0,Bn,S@1.00,0.00	100.00	N,N,5=6=0,OK,S@11.00,0.00	100.00	N,N,2=0=0,Bn,S@2.00,0.00	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	100.00	N,N,2=1=0,B1,S@3.00,0.00	100.00	N,N,0=3=0,Bn,S@3.00,0.00	100.00	N,N,1=2=0,OK,S@3.00,0.00	100.00	N,N,1=3=0,B1,S@4.00,0.00	NA	N,N,0=0=0,Bn,NA@0,0	NA	N,N,0=0=0,Bn,NA@0,0	100.00	N,N,1=3=0,B1,S@4.00,0.00	100.00	N,N,3=6=0,OK,S@9.00,0.00	100.00	N,N,1=1=0,OK,S@2.00,0.00	100.00	N,N,2=0=0,Bn,S@2.00,0.00	NA	N,N,0=0=0,Bn,NA@0,0	100.00	N,N,0=1=0,Bn,S@1.00,0.00	100.00	N,N,0=2=0,Bn,S@2.00,0.00	100.00	N,N,0=2=0,Bn,S@2.00,0.00	-24.21
