GROUP	GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	SCAFFOLD	START	END	STRAND	UPSTRM_EX_BORDER	DOSTRM_EX_BORDER	GENEID
CS	NAPRT	HsaEX0041666	chr8:143576646-143576842	197	chr8:143577062,143576646-143576842,143576572	S	chr8	143576646	143576842	-	143577062	143576572	ENSG00000147813
CS	MFSD14B	HsaEX0029941	chr9:94446823-94446936	114	chr9:94445182,94446823-94446936,94451456	S	chr9	94446823	94446936	+	94445182	94451456	ENSG00000148110
CS	PTGES	HsaEX6063423	chr9:129748655-129748737	83	chr9:129752887,129748655-129748737,129739860	S	chr9	129748655	129748737	-	129752887	129739860	ENSG00000148344
CS	GPR107	HsaEX6063454	chr9:130092248-130092381	134	chr9:130090983,130092248-130092381,130099457	S	chr9	130092248	130092381	+	130090983	130099457	ENSG00000148358
CS	SEC16A	HsaEX6064030	chr9:136461177-136461274	98	chr9:136462887,136461177-136461274,136460123	S	chr9	136461177	136461274	-	136462887	136460123	ENSG00000148396
CS	TNKS1BP1	HsaEX0066283	chr11:57320079-57320712	634	chr11:57321792,57320079-57320712,57317887	S	chr11	57320079	57320712	-	57321792	57317887	ENSG00000149115
CS	HIKESHI	HsaEX0009060	chr11:86344603-86344721	119	chr11:86337530,86344603-86344721,86345584	S	chr11	86344603	86344721	+	86337530	86345584	ENSG00000149196
CS	TKFC	HsaEX0018477	chr11:61339254-61339435	182	chr11:61339176,61339254-61339435,61341436	S	chr11	61339254	61339435	+	61339176	61341436	ENSG00000149476
CS	TMEM25	HsaEX6005010	chr11:118534029-118534129	101	chr11:118533887,118534029-118534129,118534269	C2	chr11	118534029	118534129	+	118533887	118534269	ENSG00000149582
CS	HIRIP3	HsaEX6043132	chr16:29995103-29995217	115	chr16:29995343,29995103-29995217,29994843	C1	chr16	29995103	29995217	-	29995343	29994843	ENSG00000149929
CS	TAOK2	HsaEX6043131	chr16:29977738-29977904	167	chr16:29974648,29977738-29977904,29978089	S	chr16	29977738	29977904	+	29974648	29978089	ENSG00000149930
CS	MKX	HsaEX0039414	chr10:27735221-27735374	154	chr10:27741345,27735221-27735374,27734791	S	chr10	27735221	27735374	-	27741345	27734791	ENSG00000150051
CS	SLC7A11	HsaEX0059963	chr4:138232267-138232382	116	chr4:138236325,138232267-138232382,138223324	C1	chr4	138232267	138232382	-	138236325	138223324	ENSG00000151012
CS	WWC2	HsaEX6087064	chr4:183312341-183312468	128	chr4:183289635,183312341-183312468,183315663	S	chr4	183312341	183312468	+	183289635	183315663	ENSG00000151718
CS	NADK2	HsaEX6097750	chr5:36227477-36227565	89	chr5:36241499,36227477-36227565,36226563	S	chr5	36227477	36227565	-	36241499	36226563	ENSG00000152620
CS	RAD17	HsaEX6098541	chr5:69381901-69382057	157	chr5:69374711,69381901-69382057,69384797	S	chr5	69381901	69382057	+	69374711	69384797	ENSG00000152942
CS	PLOD2	HsaEX6058998	chr3:146071042-146071167	126	chr3:146071277,146071042-146071167,146070872	S	chr3	146071042	146071167	-	146071277	146070872	ENSG00000152952
CS	ANAPC1	HsaEX6015057	chr2:111772341-111772475	135	chr2:111776859,111772341-111772475,111769406	S	chr2	111772341	111772475	-	111776859	111769406	ENSG00000153107
CS	RPIA	HsaEX0055489	chr2:88737977-88738076	100	chr2:88736676,88737977-88738076,88749981	S	chr2	88737977	88738076	+	88736676	88749981	ENSG00000153574
CS	MSI2	HsaEX6023716	chr17:57615970-57616084	115	chr17:57596950,57615970-57616084,57627229	C1	chr17	57615970	57616084	+	57596950	57627229	ENSG00000153944
CS	ENAH	HsaEX6037045	chr1:225514596-225514900	305	chr1:225517196,225514596-225514900,225513016	C1	chr1	225514596	225514900	-	225517196	225513016	ENSG00000154380
CS	SH3RF1	HsaEX6086897	chr4:169106847-169107205	359	chr4:169116269,169106847-169107205,169096687	S	chr4	169106847	169107205	-	169116269	169096687	ENSG00000154447
CS	OTUD6B	HsaEX6081457	chr8:91084008-91084114	107	chr8:91080730,91084008-91084114,91084784	S	chr8	91084008	91084114	+	91080730	91084784	ENSG00000155100
CS	DPY19L4	HsaEX6081555	chr8:94787894-94788052	159	chr8:94783802,94787894-94788052,94789746	S	chr8	94787894	94788052	+	94783802	94789746	ENSG00000156162
CS	SASS6	HsaEX6032346	chr1:100110292-100110483	192	chr1:100115817,100110292-100110483,100108004	C3	chr1	100110292	100110483	-	100115817	100108004	ENSG00000156876
CS	VPS8	HsaEX1043629	chr3:184971649-184971752	104	chr3:184966713,184971649-184971752,184982566	S	chr3	184971649	184971752	+	184966713	184982566	ENSG00000156931
CS	VPS8	HsaEX1043645	chr3:184936246-184936335	90	chr3:184930568,184936246-184936335,184940197	S	chr3	184936246	184936335	+	184930568	184940197	ENSG00000156931
CS	PAXIP1	HsaEX6011443	chr7:154998650-154998784	135	chr7:155002849,154998650-154998784,154993769	S	chr7	154998650	154998784	-	155002849	154993769	ENSG00000157212
CS	MYO1E	HsaEX6075069	chr15:59138198-59138367	170	chr15:59153590,59138198-59138367,59137456	S	chr15	59138198	59138367	-	59153590	59137456	ENSG00000157483
CS	ETS2	HsaEX6006156	chr21:38819503-38819766	264	chr21:38818646,38819503-38819766,38821586	S	chr21	38819503	38819766	+	38818646	38821586	ENSG00000157557
CS	AP3S2	HsaEX1004156	chr15:89871475-89871546	72	chr15:89877306,89871475-89871546,89869241	C1	chr15	89871475	89871546	-	89877306	89869241	NA
CS	FMNL2	HsaEX6016041	chr2:152618846-152619158	313	chr2:152617192,152618846-152619158,152619509	S	chr2	152618846	152619158	+	152617192	152619509	ENSG00000157827
CS	NCK1	HsaEX6058730	chr3:136927984-136928227	244	chr3:136862319,136927984-136928227,136945583	C1	chr3	136927984	136928227	+	136862319	136945583	ENSG00000158092
CS	EIF5B	HsaEX6014750	chr2:99379019-99379126	108	chr2:99376636,99379019-99379126,99379318	S	chr2	99379019	99379126	+	99376636	99379318	ENSG00000158417
CS	CNOT11	HsaEX6014821	chr2:101269040-101269136	97	chr2:101266879,101269040-101269136,101269216	S	chr2	101269040	101269136	+	101266879	101269216	ENSG00000158435
CS	EMSY	HsaEX0008978	chr11:76513386-76513535	150	chr11:76496469,76513386-76513535,76516142	C1	chr11	76513386	76513535	+	76496469	76516142	ENSG00000158636
CS	MCM3AP	HsaEX0038251	chr21:46254392-46254526	135	chr21:46254776,46254392-46254526,46251682	S	chr21	46254392	46254526	-	46254776	46251682	ENSG00000160294
CS	SIK3	HsaEX6004828	chr11:116859265-116859604	340	chr11:116861274,116859265-116859604,116858699	C1	chr11	116859265	116859604	-	116861274	116858699	ENSG00000160584
CS	SAFB	HsaEX6092146	chr19:5650978-5651072	95	chr19:5649975,5650978-5651072,5653115	S	chr19	5650978	5651072	+	5649975	5653115	ENSG00000160633
CS	SAP30BP	HsaEX6024818	chr17:75702480-75702571	92	chr17:75699871,75702480-75702571,75703311	S	chr17	75702480	75702571	+	75699871	75703311	ENSG00000161526
CS	FMNL3	HsaEX6066424	chr12:49648193-49648353	161	chr12:49649029,49648193-49648353,49647804	S	chr12	49648193	49648353	-	49649029	49647804	ENSG00000161791
CS	AMDHD2	HsaEX6041892	chr16:2528236-2528380	145	chr16:2528148,2528236-2528380,2528452	S	chr16	2528236	2528380	+	2528148	2528452	ENSG00000162066
CS	RPS6KA4	HsaEX0055600	chr11:64359378-64359449	72	chr11:64359290,64359378-64359449,64360163	S	chr11	64359378	64359449	+	64359290	64360163	ENSG00000162302
CS	LZIC	HsaEX6028249	chr1:9942624-9942782	159	chr1:9943249,9942624-9942782,9936627	C2	chr1	9942624	9942782	-	9943249	9936627	ENSG00000162441
CS	DDR2	HsaEX0018857	chr1:162766001-162766063	63	chr1:162761454,162766001-162766063,162767229	S	chr1	162766001	162766063	+	162761454	162767229	ENSG00000162733
CS	SNED1	HsaEX6019607	chr2:241052355-241052468	114	chr2:241052157,241052355-241052468,241053153	S	chr2	241052355	241052468	+	241052157	241053153	ENSG00000162804
CS	CTSS	HsaEX6033399	chr1:150764638-150764764	127	chr1:150765698,150764638-150764764,150757980	S	chr1	150764638	150764764	-	150765698	150757980	ENSG00000163131
CS	DHX57	HsaEX6013024	chr2:38822993-38823269	277	chr2:38825847,38822993-38823269,38819144	S	chr2	38822993	38823269	-	38825847	38819144	ENSG00000163214
CS	WDFY3	HsaEX6085227	chr4:84692885-84693032	148	chr4:84695970,84692885-84693032,84691785	S	chr4	84692885	84693032	-	84695970	84691785	ENSG00000163625
CS	IFT122	HsaEX6058402	chr3:129479785-129479922	138	chr3:129478218,129479785-129479922,129481530	S	chr3	129479785	129479922	+	129478218	129481530	ENSG00000163913
CS	SLBP	HsaEX6083171	chr4:1699564-1699701	138	chr4:1700011,1699564-1699701,1696351	S	chr4	1699564	1699701	-	1700011	1696351	ENSG00000163950
CS	EDIL3	HsaEX0021589	chr5:84180393-84180521	129	chr5:84229855,84180393-84180521,84137354	C1	chr5	84180393	84180521	-	84229855	84137354	ENSG00000164176
CS	NIPBL	HsaEX6097771	chr5:37063790-37063978	189	chr5:37061018,37063790-37063978,37064527	S	chr5	37063790	37063978	+	37061018	37064527	ENSG00000164190
CS	SLC4A2	HsaEX6011300	chr7:151075255-151075508	254	chr7:151074841,151075255-151075508,151075606	S	chr7	151075255	151075508	+	151074841	151075606	ENSG00000164889
CS	SVEP1	HsaEX6062415	chr9:110513948-110514106	159	chr9:110546115,110513948-110514106,110513105	C1	chr9	110513948	110514106	-	110546115	110513105	ENSG00000165124
CS	VCP	HsaEX6061066	chr9:35067891-35068063	173	chr9:35068251,35067891-35068063,35066817	S	chr9	35067891	35068063	-	35068251	35066817	ENSG00000165280
CS	BRWD3	HsaEX6052439	chrX:80685462-80685536	75	chrX:80686863,80685462-80685536,80684162	S	chrX	80685462	80685536	-	80686863	80684162	ENSG00000165288
CS	REEP3	HsaEX6088585	chr10:63599170-63599283	114	chr10:63598144,63599170-63599283,63610187	S	chr10	63599170	63599283	+	63598144	63610187	ENSG00000165476
CS	LARGE2	HsaEX0029138	chr11:45927920-45928069	150	chr11:45927593,45927920-45928069,45928177	S	chr11	45927920	45928069	+	45927593	45928177	ENSG00000165905
CS	MOAP1	HsaEX6072646	chr14:93184559-93184713	155	chr14:93184810,93184559-93184713,93184362	S	chr14	93184559	93184713	-	93184810	93184362	ENSG00000165943
CS	NOLC1	HsaEX6090096	chr10:102159193-102159308	116	chr10:102158214,102159193-102159308,102159433	S	chr10	102159193	102159308	+	102158214	102159433	ENSG00000166197
CS	CCT2	HsaEX6067762	chr12:69592976-69593103	128	chr12:69592159,69592976-69593103,69593510	S	chr12	69592976	69593103	+	69592159	69593510	ENSG00000166226
CS	COG1	HsaEX6024534	chr17:73199865-73200021	157	chr17:73197396,73199865-73200021,73200566	S	chr17	73199865	73200021	+	73197396	73200566	ENSG00000166685
CS	STX3	HsaEX6002115	chr11:59793380-59793514	135	chr11:59793172,59793380-59793514,59795372	C1	chr11	59793380	59793514	+	59793172	59795372	ENSG00000166900
CS	NCKAP5L	HsaEX6066436	chr12:49805980-49806041	62	chr12:49828322,49805980-49806041,49804080	C1	chr12	49805980	49806041	-	49828322	49804080	ENSG00000167566
CS	TRAPPC9	HsaEX6082575	chr8:140450790-140451383	594	chr8:140457639,140450790-140451383,140439197	S	chr8	140450790	140451383	-	140457639	140439197	ENSG00000167632
CS	POLR2G	HsaEX6002469	chr11:62765653-62765724	72	chr11:62765405,62765653-62765724,62766243	S	chr11	62765653	62765724	+	62765405	62766243	ENSG00000168002
CS	SLC3A2	HsaEX6002517	chr11:62885177-62885357	181	chr11:62884690,62885177-62885357,62885465	S	chr11	62885177	62885357	+	62884690	62885465	ENSG00000168003
CS	MAPK1IP1L	HsaEX1022902	chr14:55062618-55063325	708	chr14:55061701,55062618-55063325,55064616	C1	chr14	55062618	55063325	+	55061701	55064616	ENSG00000168175
CS	MLKL	HsaEX6044948	chr16:74695298-74695759	462	chr16:74700453,74695298-74695759,74692416	S	chr16	74695298	74695759	-	74700453	74692416	ENSG00000168404
CS	COG7	HsaEX6042819	chr16:23413448-23413564	117	chr16:23416967,23413448-23413564,23410360	S	chr16	23413448	23413564	-	23416967	23410360	ENSG00000168434
CS	ATXN2L	HsaEX6043030	chr16:28829401-28829492	92	chr16:28826986,28829401-28829492,28829858	S	chr16	28829401	28829492	+	28826986	28829858	ENSG00000168488
CS	LETM1	HsaEX6083197	chr4:1841347-1841797	451	chr4:1849149,1841347-1841797,1836572	S	chr4	1841347	1841797	-	1849149	1836572	ENSG00000168924
CS	EFNA1	HsaEX6033842	chr1:155133730-155133780	51	chr1:155133568,155133730-155133780,155133955	S	chr1	155133730	155133780	+	155133568	155133955	ENSG00000169242
CS	TOR1AIP2	HsaEX6035208	chr1:179847535-179847636	102	chr1:179850845,179847535-179847636,179846828	S	chr1	179847535	179847636	-	179850845	179846828	ENSG00000169905
CS	BRD3	HsaEX0008411	chr9:134050374-134050588	215	chr9:134051562,134050374-134050588,134048454	S	chr9	134050374	134050588	-	134051562	134048454	ENSG00000169925
CS	CHD3	HsaEX6020730	chr17:7903272-7903503	232	chr17:7903061,7903272-7903503,7903825	S	chr17	7903272	7903503	+	7903061	7903825	ENSG00000170004
CS	ALCAM	HsaEX6057441	chr3:105532002-105532066	65	chr3:105524508,105532002-105532066,105533603	S	chr3	105532002	105532066	+	105524508	105533603	ENSG00000170017
CS	CNTROB	HsaEX0016138	chr17:7934989-7935145	157	chr17:7934546,7934989-7935145,7936366	S	chr17	7934989	7935145	+	7934546	7936366	ENSG00000170037
CS	PDCD6IP	HsaEX1027391	chr3:33845419-33845588	170	chr3:33844223,33845419-33845588,33852488	S	chr3	33845419	33845588	+	33844223	33852488	ENSG00000170248
CS	CLSTN1	HsaEX6028241	chr1:9735467-9735615	149	chr1:9735885,9735467-9735615,9735174	S	chr1	9735467	9735615	-	9735885	9735174	ENSG00000171603
CS	PIK3CD	HsaEX6028227	chr1:9718694-9718915	222	chr1:9717626,9718694-9718915,9719921	S	chr1	9718694	9718915	+	9717626	9719921	ENSG00000171608
CS	GATM	HsaEX6074481	chr15:45366046-45366210	165	chr15:45366371,45366046-45366210,45364860	S	chr15	45366046	45366210	-	45366371	45364860	ENSG00000171766
CS	AFF1	HsaEX0002950	chr4:87105808-87105845	38	chr4:87105682,87105808-87105845,87108159	S	chr4	87105808	87105845	+	87105682	87108159	ENSG00000172493
CS	METAP1D	HsaEX6016724	chr2:172079215-172079262	48	chr2:172077894,172079215-172079262,172080128	S	chr2	172079215	172079262	+	172077894	172080128	ENSG00000172878
CS	NABP1	HsaEX6017532	chr2:191684230-191684296	67	chr2:191683804,191684230-191684296,191685599	S	chr2	191684230	191684296	+	191683804	191685599	ENSG00000173559
CS	PSMD1	HsaEX6019099	chr2:231070025-231070168	144	chr2:231067111,231070025-231070168,231072189	S	chr2	231070025	231070168	+	231067111	231072189	ENSG00000173692
CS	MGA	HsaEX6074000	chr15:41699064-41699159	96	chr15:41698941,41699064-41699159,41707728	S	chr15	41699064	41699159	+	41698941	41707728	ENSG00000174197
CS	PRPF8	HsaEX6019853	chr17:1659357-1659548	192	chr17:1659841,1659357-1659548,1658763	S	chr17	1659357	1659548	-	1659841	1658763	ENSG00000174231
CS	ADCY6	HsaEX6066268	chr12:48775673-48775698	26	chr12:48775963,48775673-48775698,48775450	S	chr12	48775673	48775698	-	48775963	48775450	ENSG00000174233
CS	DDX23	HsaEX0018897	chr12:48837524-48837657	134	chr12:48837942,48837524-48837657,48837393	S	chr12	48837524	48837657	-	48837942	48837393	ENSG00000174243
CS	ATP2A2	HsaEX6069063	chr12:110343232-110343434	203	chr12:110342448,110343232-110343434,110344886	S	chr12	110343232	110343434	+	110342448	110344886	ENSG00000174437
CS	SRP72	HsaEX6084485	chr4:56489388-56489483	96	chr4:56488013,56489388-56489483,56490333	S	chr4	56489388	56489483	+	56488013	56490333	ENSG00000174780
CS	RIN1	HsaEX6003157	chr11:66333919-66334224	306	chr11:66334514,66333919-66334224,66333658	S	chr11	66333919	66334224	-	66334514	66333658	ENSG00000174791
CS	KLC2	HsaEX6003145	chr11:66263660-66263747	88	chr11:66263036,66263660-66263747,66263851	S	chr11	66263660	66263747	+	66263036	66263851	ENSG00000174996
CS	UCP2	HsaEX0069113	chr11:73977886-73978096	211	chr11:73978253,73977886-73978096,73977017	S	chr11	73977886	73978096	-	73978253	73977017	ENSG00000175567
CS	UCP2	HsaEX0069114	chr11:73976823-73977017	195	chr11:73977886,73976823-73977017,73976742	S	chr11	73976823	73977017	-	73977886	73976742	ENSG00000175567
CS	ANAPC2	HsaEX6064238	chr9:137175708-137175837	130	chr9:137180181,137175708-137175837,137175472	S	chr9	137175708	137175837	-	137180181	137175472	ENSG00000176248
CS	CASKIN2	HsaEX6024740	chr17:75508234-75508285	52	chr17:75513711,75508234-75508285,75507681	S	chr17	75508234	75508285	-	75513711	75507681	ENSG00000177303
CS	TGIF1	HsaEX6037978	chr18:3456354-3456580	227	chr18:3450505,3456354-3456580,3457365	C1	chr18	3456354	3456580	+	3450505	3457365	ENSG00000177426
CS	SLC25A22	HsaEX6000177	chr11:792870-792988	119	chr11:793529,792870-792988,792727	S	chr11	792870	792988	-	793529	792727	ENSG00000177542
CS	IMPDH2	HsaEX6055920	chr3:49028431-49028532	102	chr3:49028758,49028431-49028532,49028322	S	chr3	49028431	49028532	-	49028758	49028322	ENSG00000178035
CS	PLEC	HsaEX6082827	chr8:143935011-143935117	107	chr8:143935198,143935011-143935117,143934929	S	chr8	143935011	143935117	-	143935198	143934929	ENSG00000178209
CS	PACS2	HsaEX6073250	chr14:105380080-105380154	75	chr14:105379829,105380080-105380154,105380957	S	chr14	105380080	105380154	+	105379829	105380957	ENSG00000179364
CS	CCDC66	HsaEX0013387	chr3:56617112-56617605	494	chr3:56616053,56617112-56617605,56618172	S	chr3	56617112	56617605	+	56616053	56618172	ENSG00000180376
CS	SCRIB	HsaEX6082786	chr8:143810686-143810816	131	chr8:143810906,143810686-143810816,143810604	S	chr8	143810686	143810816	-	143810906	143810604	ENSG00000180900
CS	ARL6IP4	HsaEX1004683	chr12:122981129-122981299	171	chr12:122980812,122981129-122981299,122981571	C3	chr12	122981129	122981299	+	122980812	122981571	ENSG00000182196
CS	CADM1	HsaEX6004803	chr11:115229113-115229271	159	chr11:115231353,115229113-115229271,115217991	S	chr11	115229113	115229271	-	115231353	115217991	ENSG00000182985
CS	CHEK2	HsaEX6026226	chr22:28710006-28710059	54	chr22:28711909,28710006-28710059,28703566	C1	chr22	28710006	28710059	-	28711909	28703566	ENSG00000183765
CS	VPS33B	HsaEX6076575	chr15:91005380-91005454	75	chr15:91005694,91005380-91005454,91005119	S	chr15	91005380	91005454	-	91005694	91005119	ENSG00000184056
CS	VPS33B	HsaEX6076577	chr15:91002050-91002182	133	chr15:91003085,91002050-91002182,91001462	S	chr15	91002050	91002182	-	91003085	91001462	ENSG00000184056
CS	PROS1	HsaEX6057228	chr3:93886336-93886503	168	chr3:93892933,93886336-93886503,93884896	S	chr3	93886336	93886503	-	93892933	93884896	ENSG00000184500
CS	JAG2	HsaEX6073217	chr14:105151938-105152057	120	chr14:105152161,105151938-105152057,105151739	S	chr14	105151938	105152057	-	105152161	105151739	ENSG00000184916
CS	AP3M1	HsaEX6089038	chr10:74124380-74124524	145	chr10:74126148,74124380-74124524,74123910	S	chr10	74124380	74124524	-	74126148	74123910	ENSG00000185009
CS	PRMT3	HsaEX6001228	chr11:20407911-20408032	122	chr11:20402984,20407911-20408032,20426766	S	chr11	20407911	20408032	+	20402984	20426766	ENSG00000185238
CS	GAS2L1	HsaEX0027062	chr22:29310439-29310546	108	chr22:29308738,29310439-29310546,29310638	S	chr22	29310439	29310546	+	29308738	29310638	ENSG00000185340
CS	MRPL40	HsaEX6025778	chr22:19433265-19433348	84	chr22:19432607,19433265-19433348,19434736	S	chr22	19433265	19433348	+	19432607	19434736	ENSG00000185608
CS	PSMD13	HsaEX6000018	chr11:248932-249057	126	chr11:248855,248932-249057,250803	S	chr11	248932	249057	+	248855	250803	ENSG00000185627
CS	MKL2	HsaEX6042358	chr16:14258101-14258161	61	chr16:14252502,14258101-14258161,14260909	C1	chr16	14258101	14258161	+	14252502	14260909	ENSG00000186260
CS	ARAP1	HsaEX6003689	chr11:72696549-72696654	106	chr11:72696983,72696549-72696654,72695865	S	chr11	72696549	72696654	-	72696983	72695865	ENSG00000186635
CS	COL4A1	HsaEX6041049	chr13:110212574-110212618	45	chr13:110213782,110212574-110212618,110212479	S	chr13	110212574	110212618	-	110213782	110212479	ENSG00000187498
CS	PRKAR1B	HsaEX0050117	chr7:579256-579377	122	chr7:584508,579256-579377,551470	S	chr7	579256	579377	-	584508	551470	ENSG00000188191
CS	NHLRC3	HsaEX6040057	chr13:39039136-39039288	153	chr13:39038723,39039136-39039288,39039564	S	chr13	39039136	39039288	+	39038723	39039564	ENSG00000188811
CS	ACADSB	HsaEX6090950	chr10:123044393-123044485	93	chr10:123043171,123044393-123044485,123047209	S	chr10	123044393	123044485	+	123043171	123047209	ENSG00000196177
CS	IARS	HsaEX1017314	chr9:92250187-92250289	103	chr9:92250713,92250187-92250289,92249941	S	chr9	92250187	92250289	-	92250713	92249941	ENSG00000196305
CS	MYO18A	HsaEX6021767	chr17:29089961-29090098	138	chr17:29090532,29089961-29090098,29087121	S	chr17	29089961	29090098	-	29090532	29087121	ENSG00000196535
CS	TECPR2	HsaEX6072992	chr14:102465141-102465289	149	chr14:102452627,102465141-102465289,102496979	S	chr14	102465141	102465289	+	102452627	102496979	ENSG00000196663
CS	NHLRC2	HsaEX6090592	chr10:113901666-113901897	232	chr10:113898209,113901666-113901897,113902471	S	chr10	113901666	113901897	+	113898209	113902471	ENSG00000196865
CS	IGF2R	HsaEX0031148	chr6:160050473-160050652	180	chr6:160048543,160050473-160050652,160056424	S	chr6	160050473	160050652	+	160048543	160056424	ENSG00000197081
CS	ASPH	HsaEX0006322	chr8:61638322-61638363	42	chr8:61642888,61638322-61638363,61638003	S	chr8	61638322	61638363	-	61642888	61638003	NA
CS	UVRAG	HsaEX6003855	chr11:75911954-75912039	86	chr11:75888903,75911954-75912039,75961444	S	chr11	75911954	75912039	+	75888903	75961444	ENSG00000198382
CS	CDC42BPB	HsaEX0003518	chr14:103003928-103004023	96	chr14:103008472,103003928-103004023,102999713	S	chr14	103003928	103004023	-	103008472	102999713	ENSG00000198752
CS	SMC5	HsaEX6061386	chr9:70350114-70350293	180	chr9:70348038,70350114-70350293,70350376	S	chr9	70350114	70350293	+	70348038	70350376	ENSG00000198887
CS	MAP3K3	HsaEX6024108	chr17:63646034-63646074	41	chr17:63634801,63646034-63646074,63652557	C2	chr17	63646034	63646074	+	63634801	63652557	ENSG00000198909
CS	KIF1BP	HsaEX6088692	chr10:69010900-69011015	116	chr10:69008925,69010900-69011015,69015541	S	chr10	69010900	69011015	+	69008925	69015541	ENSG00000198954
CS	PSMB8	HsaEX6046516	chr6:32841531-32841735	205	chr6:32842134,32841531-32841735,32841047	S	chr6	32841531	32841735	-	32842134	32841047	ENSG00000204264
CS	EHMT2	HsaEX6046390	chr6:31880673-31880848	176	chr6:31881014,31880673-31880848,31880264	S	chr6	31880673	31880848	-	31881014	31880264	ENSG00000204371
CS	DHX16	HsaEX6046194	chr6:30656391-30656509	119	chr6:30656597,30656391-30656509,30656265	S	chr6	30656391	30656509	-	30656597	30656265	ENSG00000204560
CS	PPP1R10	HsaEX6046167	chr6:30609077-30609163	87	chr6:30609838,30609077-30609163,30608914	S	chr6	30609077	30609163	-	30609838	30608914	ENSG00000204569
CS	PPP1R11	HsaEX1029110	chr6:30068590-30068698	109	chr6:30068353,30068590-30068698,30069104	S	chr6	30068590	30068698	+	30068353	30069104	ENSG00000204619
CS	ATXN2	HsaEX0007253	chr12:111509549-111509619	71	chr12:111509891,111509549-111509619,111488780	S	chr12	111509549	111509619	-	111509891	111488780	ENSG00000204842
CS	ITSN1	HsaEX0032611	chr21:33818267-33818472	206	chr21:33814072,33818267-33818472,33819241	S	chr21	33818267	33818472	+	33814072	33819241	ENSG00000205726
CS	SACM1L	HsaEX6055478	chr3:45732053-45732151	99	chr3:45731380,45732053-45732151,45735235	S	chr3	45732053	45732151	+	45731380	45735235	ENSG00000211456
CS	SACM1L	HsaEX6055474	chr3:45738781-45738873	93	chr3:45738671,45738781-45738873,45739587	S	chr3	45738781	45738873	+	45738671	45739587	ENSG00000211456
CS	SUPT4H1	HsaEX6023787	chr17:58347188-58347241	54	chr17:58347529,58347188-58347241,58346313	S	chr17	58347188	58347241	-	58347529	58346313	ENSG00000213246
CS	LYRM4	HsaEX6045632	chr6:5216618-5216738	121	chr6:5260648,5216618-5216738,5109491	C1	chr6	5216618	5216738	-	5260648	5109491	ENSG00000214113
CS	SLC26A6	HsaEX0059191	chr3:48626218-48626354	137	chr3:48626631,48626218-48626354,48626000	S	chr3	48626218	48626354	-	48626631	48626000	ENSG00000225697
CS	TRIM26	HsaEX0067077	chr6:30198429-30198524	96	chr6:30198666,30198429-30198524,30196746	S	chr6	30198429	30198524	-	30198666	30196746	ENSG00000234127
CS	DECR2	HsaEX6041358	chr16:410972-411076	105	chr16:410784,410972-411076,411361	S	chr16	410972	411076	+	410784	411361	ENSG00000242612
CS	HAUS5	HsaEX6094535	chr19:35613868-35613900	33	chr19:35613792,35613868-35613900,35614035	S	chr19	35613868	35613900	+	35613792	35614035	ENSG00000249115
CS	PRKDC	HsaEX6080678	chr8:47879491-47879658	168	chr8:47881416,47879491-47879658,47877851	S	chr8	47879491	47879658	-	47881416	47877851	ENSG00000253729
CS	MPV17L2	HsaEX6093965	chr19:18193864-18194034	171	chr19:18193468,18193864-18194034,18194777	S	chr19	18193864	18194034	+	18193468	18194777	ENSG00000254858
CS	BOP1	HsaEX1005788	chr8:144262588-144262672	85	chr8:144262853,144262588-144262672,144262503	S	chr8	144262588	144262672	-	144262853	144262503	ENSG00000261236
CS	KMT2B	HsaEX1019095	chr19:35723447-35723502	56	chr19:35723274,35723447-35723502,35723732	S	chr19	35723447	35723502	+	35723274	35723732	ENSG00000272333
CS	SYNRG	HsaEX6022213	chr17:37600363-37600403	41	chr17:37609279,37600363-37600403,37596344	C1	chr17	37600363	37600403	-	37609279	37596344	ENSG00000275066
CS	ACACA	HsaEX0001686	chr17:37283267-37283405	139	chr17:37284838,37283267-37283405,37278005	S	chr17	37283267	37283405	-	37284838	37278005	ENSG00000278540
CS	NIPAL3	HsaEX6029317	chr1:24464026-24464120	95	chr1:24460544,24464026-24464120,24468986	ANN	chr1	24464026	24464120	+	24460544	24468986	ENSG00000001461
CS	RAD52	HsaEX6064461	chr12:913894-914121	228	chr12:914431,913894-914121,913452	ANN	chr12	913894	914121	-	914431	913452	ENSG00000002016
CS	NDUFAB1	HsaEX6042843	chr16:23585336-23585423	88	chr16:23587197,23585336-23585423,23582375	ANN	chr16	23585336	23585423	-	23587197	23582375	ENSG00000004779
CS	KMT2E	HsaEX6009735	chr7:105074643-105074815	173	chr7:105073677,105074643-105074815,105076043	ANN	chr7	105074643	105074815	+	105073677	105076043	ENSG00000005483
CS	MED24	HsaEX6022448	chr17:40031159-40031245	87	chr17:40031538,40031159-40031245,40029859	ANN	chr17	40031159	40031245	-	40031538	40029859	ENSG00000008838
CS	UBA6	HsaEX6084577	chr4:67622831-67622925	95	chr4:67623135,67622831-67622925,67619132	ANN	chr4	67622831	67622925	-	67623135	67619132	ENSG00000033178
CS	TRIO	HsaEX6097432	chr5:14406573-14406672	100	chr5:14405990,14406573-14406672,14419778	ANN	chr5	14406573	14406672	+	14405990	14419778	ENSG00000038382
CS	CUL7	HsaEX6047310	chr6:43038267-43038472	206	chr6:43038566,43038267-43038472,43038011	ANN	chr6	43038267	43038472	-	43038566	43038011	ENSG00000044090
