GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	GROUP	SCAFFOLD	START	END	STRAND	UPSTRM_EX_BORDER	DOSTRM_EX_BORDER	GENEID
CHD6	HsaINT0034636	chr20:41415639-41416587	949	chr20:41416588-41416794=41415186-41415638:-	IR	CS	chr20	41415639	41416587	-	41416794	41415186	ENSG00000124177
SAMHD1	HsaINT0144838	chr20:36911334-36912460	1127	chr20:36912461-36912552=36911218-36911333:-	IR	CS	chr20	36911334	36912460	-	36912552	36911218	ENSG00000101347
ZNF335	HsaINT0186928	chr20:45969692-45971209	1518	chr20:45971210-45971460=45969451-45969691:-	IR	CS	chr20	45969692	45971209	-	45971460	45969451	ENSG00000198026
PYGB	HsaINT0135557	chr20:25248422-25259236	10815	chr20:25248069-25248421=25259237-25259338:+	IR	CS	chr20	25248422	25259236	+	25248069	25259338	ENSG00000100994
PYGB	HsaINT0135563	chr20:25288484-25290480	1997	chr20:25288425-25288483=25290481-25290622:+	IR	CS	chr20	25288484	25290480	+	25288425	25290622	ENSG00000100994
UBE2C	HsaINT0176252	chr20:45812797-45813436	640	chr20:45812576-45812796=45813437-45813464:+	IR	CS	chr20	45812797	45813436	+	45812576	45813464	ENSG00000175063
NCOA5	HsaINT0111267	chr20:46079454-46089816	10363	chr20:46089817-46089952=46079387-46079453:-	IR	CS	chr20	46079454	46089816	-	46089952	46079387	ENSG00000124160
RTEL1	HsaINT0143767	chr20:63690442-63690804	363	chr20:63690294-63690441=63690805-63690947:+	IR	CS	chr20	63690442	63690804	+	63690294	63690947	NA
HLCS	HsaINT0076487	chr21:36754418-36756541	2124	chr21:36756542-36756755=36750888-36754417:-	IR	CS	chr21	36754418	36756541	-	36756755	36750888	ENSG00000159267
PRDM15	HsaINT1027932	chr21:41859229-41859591	363	chr21:41859592-41859685=41859031-41859228:-	IR	CS	chr21	41859229	41859591	-	41859685	41859031	ENSG00000141956
PRDM15	HsaINT0131400	chr21:41820175-41821066	892	chr21:41821067-41821230=41820095-41820174:-	IR	CS	chr21	41820175	41821066	-	41821230	41820095	ENSG00000141956
ITSN1	HsaINT0083371	chr21:33811223-33813912	2690	chr21:33810975-33811222=33813913-33814072:+	IR	CS	chr21	33811223	33813912	+	33810975	33814072	ENSG00000205726
USP16	HsaINT0178619	chr21:29030774-29034836	4063	chr21:29030595-29030773=29034837-29034940:+	IR	CS	chr21	29030774	29034836	+	29030595	29034940	ENSG00000156256
PSMG1	HsaINT1028366	chr21:39178648-39179923	1276	chr21:39179924-39179986=39178449-39178647:-	IR	CS	chr21	39178648	39179923	-	39179986	39178449	ENSG00000183527
LTN1	HsaINT0097709	chr21:28967180-28969465	2286	chr21:28969466-28969601=28966370-28967179:-	IR	CS	chr21	28967180	28969465	-	28969601	28966370	ENSG00000198862
ATP5J	HsaINT0015007	chr21:25725351-25729630	4280	chr21:25729631-25729801=25725226-25725350:-	IR	CS	chr21	25725351	25729630	-	25729801	25725226	ENSG00000154723
PDXK	HsaINT0122789	chr21:43746126-43748994	2869	chr21:43746079-43746125=43748995-43749080:+	IR	CS	chr21	43746126	43748994	+	43746079	43749080	ENSG00000160209
DIP2A	HsaINT0048096	chr21:46529184-46532126	2943	chr21:46529092-46529183=46532127-46532237:+	IR	CS	chr21	46529184	46532126	+	46529092	46532237	ENSG00000160305
DIP2A	HsaINT0048091	chr21:46554934-46555981	1048	chr21:46554822-46554933=46555982-46556091:+	IR	CS	chr21	46554934	46555981	+	46554822	46556091	ENSG00000160305
C21orf33	HsaINT0023082	chr21:44133839-44134101	263	chr21:44133605-44133838=44134102-44134154:+	IR	CS	chr21	44133839	44134101	+	44133605	44134154	ENSG00000160221
WRB	HsaINT0183249	chr21:39390864-39391768	905	chr21:39390698-39390863=39391769-39391836:+	IR	CS	chr21	39390864	39391768	+	39390698	39391836	ENSG00000182093
COL18A1	HsaINT0038277	chr21:45480859-45481962	1104	chr21:45480700-45480858=45481963-45482025:+	IR	CS	chr21	45480859	45481962	+	45480700	45482025	ENSG00000182871
COL18A1	HsaINT0038290	chr21:45493226-45493500	275	chr21:45493163-45493225=45493501-45493575:+	IR	CS	chr21	45493226	45493500	+	45493163	45493575	ENSG00000182871
AP1B1	HsaINT1004147	chr22:29354872-29356425	1554	chr22:29356426-29356616=29354650-29354871:-	IR	CS	chr22	29354872	29356425	-	29356616	29354650	ENSG00000100280
CABIN1	HsaINT0025844	chr22:24165627-24166638	1012	chr22:24165530-24165626=24166639-24167313:+	IR	CS	chr22	24165627	24166638	+	24165530	24167313	ENSG00000099991
SFI1	HsaINT0148617	chr22:31508377-31528689	20313	chr22:31508255-31508376=31528690-31528863:+	IR	CS	chr22	31508377	31528689	+	31508255	31528863	ENSG00000198089
HIRA	HsaINT0076291	chr22:19354119-19355759	1641	chr22:19355760-19355865=19353996-19354118:-	IR	CS	chr22	19354119	19355759	-	19355865	19353996	NA
EIF4ENIF1	HsaINT0055293	chr22:31455988-31458474	2487	chr22:31458475-31458650=31455852-31455987:-	IR	CS	chr22	31455988	31458474	-	31458650	31455852	ENSG00000184708
XRCC6	HsaINT1046850	chr22:41637792-41646895	9104	chr22:41637608-41637791=41646896-41647082:+	IR	CS	chr22	41637792	41646895	+	41637608	41647082	ENSG00000196419
RPL3	HsaINT1040413	chr22:39313730-39314106	377	chr22:39314107-39314208=39313634-39313729:-	IR	CS	chr22	39313730	39314106	-	39314208	39313634	ENSG00000100316
ST13	HsaINT1043082	chr22:40832672-40835559	2888	chr22:40835560-40835670=40832569-40832671:-	IR	CS	chr22	40832672	40835559	-	40835670	40832569	ENSG00000100380
RTCB	HsaINT0023216	chr22:32398101-32399602	1502	chr22:32399603-32399759=32397941-32398100:-	IR	CS	chr22	32398101	32399602	-	32399759	32397941	ENSG00000100220
OSBP2	HsaINT0118560	chr22:30893243-30893462	220	chr22:30893122-30893242=30893463-30893566:+	IR	CS	chr22	30893243	30893462	+	30893122	30893566	ENSG00000184792
MED15	HsaINT0101528	chr22:20585268-20585727	460	chr22:20585101-20585267=20585728-20585826:+	IR	CS	chr22	20585268	20585727	+	20585101	20585826	ENSG00000099917
EIF3D	HsaINT0055110	chr22:36518911-36519404	494	chr22:36519405-36519537=36518763-36518910:-	IR	CS	chr22	36518911	36519404	-	36519537	36518763	ENSG00000100353
FOXRED2	HsaINT0065758	chr22:36493804-36495966	2163	chr22:36495967-36496208=36493633-36493803:-	IR	CS	chr22	36493804	36495966	-	36496208	36493633	ENSG00000100350
MORC2	HsaINT0104358	chr22:30933521-30934059	539	chr22:30934060-30934191=30933466-30933520:-	IR	CS	chr22	30933521	30934059	-	30934191	30933466	ENSG00000133422
TAB1	HsaINT0163186	chr22:39418846-39419518	673	chr22:39418732-39418845=39419519-39419630:+	IR	CS	chr22	39418846	39419518	+	39418732	39419630	ENSG00000100324
HMOX1	HsaINT0076868	chr22:35389964-35393467	3504	chr22:35389864-35389963=35393468-35394214:+	IR	CS	chr22	35389964	35393467	+	35389864	35394214	ENSG00000100292
CARD10	HsaINT0027682	chr22:37504302-37504634	333	chr22:37504635-37504769=37504186-37504301:-	IR	CS	chr22	37504302	37504634	-	37504769	37504186	ENSG00000100065
SUN2	HsaINT0161823	chr22:38752666-38754641	1976	chr22:38754642-38754706=38752507-38752665:-	IR	CS	chr22	38752666	38754641	-	38754706	38752507	ENSG00000100242
UFD1L	HsaINT0177220	chr22:19468004-19471686	3683	chr22:19471687-19471808=19467873-19468003:-	IR	CS	chr22	19468004	19471686	-	19471808	19467873	ENSG00000070010
FBLN1	HsaINT0062324	chr22:45525679-45527846	2168	chr22:45525543-45525678=45527847-45528009:+	IR	CS	chr22	45525679	45527846	+	45525543	45528009	ENSG00000077942
FBLN1	HsaINT0062318	chr22:45542284-45543400	1117	chr22:45542155-45542283=45543401-45543526:+	IR	CS	chr22	45542284	45543400	+	45542155	45543526	ENSG00000077942
TOP3B	HsaINT0170970	chr22:21971952-21972611	660	chr22:21972612-21972718=21971877-21971951:-	IR	CS	chr22	21971952	21972611	-	21972718	21971877	ENSG00000100038
TOP3B	HsaINT0170975	chr22:21964316-21965284	969	chr22:21965285-21965375=21964161-21964315:-	IR	CS	chr22	21964316	21965284	-	21965375	21964161	ENSG00000100038
SCAP	HsaINT0145376	chr3:47414653-47414826	174	chr3:47414827-47414993=47414572-47414652:-	IR	CS	chr3	47414653	47414826	-	47414993	47414572	ENSG00000114650
POLQ	HsaINT0129142	chr3:121522150-121529644	7495	chr3:121529645-121529792=121522003-121522149:-	IR	CS	chr3	121522150	121529644	-	121529792	121522003	ENSG00000051341
MBNL1	HsaINT0100436	chr3:152415112-152432716	17605	chr3:152414941-152415111=152432717-152432920:+	IR	CS	chr3	152415112	152432716	+	152414941	152432920	ENSG00000152601
SLMAP	HsaINT0154601	chr3:57757850-57831382	73533	chr3:57756548-57757849=57831383-57831530:+	IR	CS	chr3	57757850	57831382	+	57756548	57831530	ENSG00000163681
CHCHD6	HsaINT0034390	chr3:126914751-126957415	42665	chr3:126914680-126914750=126957416-126957551:+	IR	CS	chr3	126914751	126957415	+	126914680	126957551	ENSG00000159685
DNAJC13	HsaINT0050305	chr3:132477893-132477980	88	chr3:132477789-132477892=132477981-132478140:+	IR	CS	chr3	132477893	132477980	+	132477789	132478140	ENSG00000138246
DNAJC13	HsaINT0050330	chr3:132514671-132516421	1751	chr3:132514571-132514670=132516422-132516496:+	IR	CS	chr3	132514671	132516421	+	132514571	132516496	ENSG00000138246
ATG7	HsaINT0014097	chr3:11309062-11313303	4242	chr3:11308984-11309061=11313304-11313420:+	IR	CS	chr3	11309062	11313303	+	11308984	11313420	ENSG00000197548
ARL13B	HsaINT0012375	chr3:94039989-94043014	3026	chr3:94039880-94039988=94043015-94043240:+	IR	CS	chr3	94039989	94043014	+	94039880	94043240	ENSG00000169379
ARL13B	HsaINT1004464	chr3:94050893-94053186	2294	chr3:94050824-94050892=94053187-94055279:+	IR	CS	chr3	94050893	94053186	+	94050824	94055279	ENSG00000169379
LRRFIP2	HsaINT1022169	chr3:37149039-37174538	25500	chr3:37174539-37174564=37148894-37149038:-	IR	CS	chr3	37149039	37174538	-	37174564	37148894	ENSG00000093167
ISY1	HsaINT0082188	chr3:129158560-129159153	594	chr3:129159154-129159176=129158508-129158559:-	IR	CS	chr3	129158560	129159153	-	129159176	129158508	NA
VGLL3	HsaINT0180165	chr3:86978803-86990617	11815	chr3:86990618-86991107=86978526-86978802:-	IR	CS	chr3	86978803	86990617	-	86991107	86978526	ENSG00000206538
ZDHHC3	HsaINT0185247	chr3:44933985-44945167	11183	chr3:44945168-44945292=44933888-44933984:-	IR	CS	chr3	44933985	44945167	-	44945292	44933888	ENSG00000163812
ZDHHC3	HsaINT0185250	chr3:44926848-44929305	2458	chr3:44929306-44929436=44924846-44926847:-	IR	CS	chr3	44926848	44929305	-	44929436	44924846	ENSG00000163812
PLS1	HsaINT1027402	chr3:142596510-142664201	67692	chr3:142596387-142596509=142664202-142664307:+	IR	CS	chr3	142596510	142664201	+	142596387	142664307	ENSG00000120756
HACL1	HsaINT0074048	chr3:15601195-15601382	188	chr3:15601383-15601831=15601090-15601194:-	IR	CS	chr3	15601195	15601382	-	15601831	15601090	ENSG00000131373
PPARG	HsaINT0129956	chr3:12392753-12405881	13129	chr3:12392614-12392752=12405882-12406081:+	IR	CS	chr3	12392753	12405881	+	12392614	12406081	ENSG00000132170
MKRN2	HsaINT0103320	chr3:12575007-12576630	1624	chr3:12574792-12575006=12576631-12576741:+	IR	CS	chr3	12575007	12576630	+	12574792	12576741	ENSG00000075975
LAMB2	HsaINT0090427	chr3:49130861-49130949	89	chr3:49130950-49131152=49130740-49130860:-	IR	CS	chr3	49130861	49130949	-	49131152	49130740	ENSG00000172037
PBRM1	HsaINT0120831	chr3:52617539-52627272	9734	chr3:52627273-52627370=52617262-52617538:-	IR	CS	chr3	52617539	52627272	-	52627370	52617262	ENSG00000163939
BAP1	HsaINT0016625	chr3:52402675-52402778	104	chr3:52402779-52402871=52402602-52402674:-	IR	CS	chr3	52402675	52402778	-	52402871	52402602	ENSG00000163930
PHC3	HsaINT0123831	chr3:170129553-170136418	6866	chr3:170136419-170136665=170128684-170129552:-	IR	CS	chr3	170129553	170136418	-	170136665	170128684	ENSG00000173889
RYK	HsaINT0144213	chr3:134188924-134191848	2925	chr3:134191849-134191974=134188837-134188923:-	IR	CS	chr3	134188924	134191848	-	134191974	134188837	ENSG00000163785
ACAP2	HsaINT0002258	chr3:195292453-195294718	2266	chr3:195294719-195294811=195292265-195292452:-	IR	CS	chr3	195292453	195294718	-	195294811	195292265	ENSG00000114331
ACAP2	HsaINT0002263	chr3:195279429-195285795	6367	chr3:195285796-195285857=195274736-195279428:-	IR	CS	chr3	195279429	195285795	-	195285857	195274736	ENSG00000114331
COL7A1	HsaINT0039695	chr3:48578366-48578452	87	chr3:48578453-48578515=48578321-48578365:-	IR	CS	chr3	48578366	48578452	-	48578515	48578321	ENSG00000114270
ABCC5	HsaINT1000194	chr3:183959836-183961510	1675	chr3:183961511-183961654=183959733-183959835:-	IR	CS	chr3	183959836	183961510	-	183961654	183959733	ENSG00000114770
TBC1D5	HsaINT0164310	chr3:17404962-17406417	1456	chr3:17406418-17406526=17404872-17404961:-	IR	CS	chr3	17404962	17406417	-	17406526	17404872	ENSG00000131374
ACTL6A	HsaINT0003125	chr3:179581009-179581139	131	chr3:179580894-179581008=179581140-179581220:+	IR	CS	chr3	179581009	179581139	+	179580894	179581220	ENSG00000136518
CRTAP	HsaINT0041694	chr3:33114549-33120343	5795	chr3:33113979-33114548=33120344-33120493:+	IR	CS	chr3	33114549	33120343	+	33113979	33120493	ENSG00000170275
ARIH2	HsaINT0012344	chr3:48980497-48981659	1163	chr3:48980353-48980496=48981660-48981728:+	IR	CS	chr3	48980497	48981659	+	48980353	48981728	ENSG00000177479
PROS1	HsaINT1028079	chr3:93884897-93886335	1439	chr3:93886336-93886503=93884728-93884896:-	IR	CS	chr3	93884897	93886335	-	93886503	93884728	ENSG00000184500
RAD54L2	HsaINT0136725	chr3:51643975-51645023	1049	chr3:51643875-51643974=51645024-51645229:+	IR	CS	chr3	51643975	51645023	+	51643875	51645229	ENSG00000164080
MLH1	HsaINT0103399	chr3:36993664-36996618	2955	chr3:36993332-36993663=36996619-36996709:+	IR	CS	chr3	36993664	36996618	+	36993332	36996709	ENSG00000076242
GLT8D1	HsaINT0069730	chr3:52696660-52697720	1061	chr3:52697721-52697934=52696542-52696659:-	IR	CS	chr3	52696660	52697720	-	52697934	52696542	ENSG00000016864
DZIP3	HsaINT0053492	chr3:108661973-108662129	157	chr3:108661877-108661972=108662130-108662257:+	IR	CS	chr3	108661973	108662129	+	108661877	108662257	ENSG00000198919
RNF123	HsaINT0141236	chr3:49701911-49702082	172	chr3:49701811-49701910=49702083-49702144:+	IR	CS	chr3	49701911	49702082	+	49701811	49702144	ENSG00000164068
SEMA3F	HsaINT0147289	chr3:50185532-50185665	134	chr3:50185443-50185531=50185666-50185707:+	IR	CS	chr3	50185532	50185665	+	50185443	50185707	ENSG00000001617
RNF13	HsaINT0141293	chr3:149902163-149911977	9815	chr3:149902072-149902162=149911978-149912083:+	IR	CS	chr3	149902163	149911977	+	149902072	149912083	ENSG00000082996
PCCB	HsaINT0121007	chr3:136283948-136293755	9808	chr3:136283837-136283947=136293756-136293864:+	IR	CS	chr3	136283948	136293755	+	136283837	136293864	ENSG00000114054
COX17	HsaINT1008241	chr3:119675234-119677203	1970	chr3:119677204-119677403=119675145-119675233:-	IR	CS	chr3	119675234	119677203	-	119677403	119675145	ENSG00000138495
TOP2B	HsaINT0170932	chr3:25601226-25604759	3534	chr3:25604760-25604870=25601100-25601225:-	IR	CS	chr3	25601226	25604759	-	25604870	25601100	ENSG00000077097
TBC1D23	HsaINT0164147	chr3:100295349-100296171	823	chr3:100295302-100295348=100296172-100296275:+	IR	CS	chr3	100295349	100296171	+	100295302	100296275	ENSG00000036054
NUP210	HsaINT0117025	chr3:13319326-13319762	437	chr3:13319763-13319979=13319230-13319325:-	IR	CS	chr3	13319326	13319762	-	13319979	13319230	ENSG00000132182
XRN1	HsaINT0183940	chr3:142403773-142403868	96	chr3:142403869-142403989=142403674-142403772:-	IR	CS	chr3	142403773	142403868	-	142403989	142403674	ENSG00000114127
KIF15	HsaINT0087540	chr3:44831019-44838274	7256	chr3:44830896-44831018=44838275-44838421:+	IR	CS	chr3	44831019	44838274	+	44830896	44838421	ENSG00000163808
WDR82	HsaINT1046626	chr3:52270810-52278200	7391	chr3:52278201-52278643=52270712-52270809:-	IR	CS	chr3	52270810	52278200	-	52278643	52270712	ENSG00000164091
OPA1	HsaINT0118225	chr3:193648135-193648794	660	chr3:193648070-193648134=193648795-193648871:+	IR	CS	chr3	193648135	193648794	+	193648070	193648871	ENSG00000198836
COPG1	HsaINT0040063	chr3:129252362-129252622	261	chr3:129252281-129252361=129252623-129252694:+	IR	CS	chr3	129252362	129252622	+	129252281	129252694	ENSG00000181789
VPS8	HsaINT0180975	chr3:184900973-184913518	12546	chr3:184900921-184900972=184913519-184913561:+	IR	CS	chr3	184900973	184913518	+	184900921	184913561	ENSG00000156931
OSBPL11	HsaINT0118574	chr3:125538634-125547405	8772	chr3:125547406-125547592=125538451-125538633:-	IR	CS	chr3	125538634	125547405	-	125547592	125538451	ENSG00000144909
FNDC3B	HsaINT0065411	chr3:172337402-172341112	3711	chr3:172337330-172337401=172341113-172341231:+	IR	CS	chr3	172337402	172341112	+	172337330	172341231	ENSG00000075420
ATG3	HsaINT0014027	chr3:112544107-112548532	4426	chr3:112548533-112548640=112544057-112544106:-	IR	CS	chr3	112544107	112548532	-	112548640	112544057	ENSG00000144848
ATG3	HsaINT0014022	chr3:112534338-112536474	2137	chr3:112536475-112536602=112534269-112534337:-	IR	CS	chr3	112534338	112536474	-	112536602	112534269	ENSG00000144848
RAF1	HsaINT0136805	chr3:12584982-12585121	140	chr3:12585122-12585253=12584847-12584981:-	IR	CS	chr3	12584982	12585121	-	12585253	12584847	ENSG00000132155
PIGX	HsaINT0124876	chr3:196722557-196727922	5366	chr3:196722415-196722556=196727923-196728136:+	IR	CS	chr3	196722557	196727922	+	196722415	196728136	ENSG00000163964
PLOD2	HsaINT0127712	chr3:146079258-146081737	2480	chr3:146081738-146081863=146079116-146079257:-	IR	CS	chr3	146079258	146081737	-	146081863	146079116	ENSG00000152952
PIK3CB	HsaINT1026933	chr3:138737887-138742557	4671	chr3:138742558-138742781=138737707-138737886:-	IR	CS	chr3	138737887	138742557	-	138742781	138737707	ENSG00000051382
SPCS1	HsaINT0157592	chr3:52706704-52706792	89	chr3:52706644-52706703=52706793-52706879:+	IR	CS	chr3	52706704	52706792	+	52706644	52706879	ENSG00000114902
ZNF148	HsaINT0186257	chr3:125323445-125331157	7713	chr3:125331158-125331238=125323309-125323444:-	IR	CS	chr3	125323445	125331157	-	125331238	125323309	ENSG00000163848
OTUD4	HsaINT1025881	chr4:145159636-145162639	3004	chr4:145162640-145162721=145159503-145159635:-	IR	CS	chr4	145159636	145162639	-	145162721	145159503	ENSG00000164164
ACSL1	HsaINT0002881	chr4:184788732-184803319	14588	chr4:184803320-184803546=184788617-184788731:-	IR	CS	chr4	184788732	184803319	-	184803546	184788617	ENSG00000151726
PPAT	HsaINT1027638	chr4:56401482-56402108	627	chr4:56402109-56402181=56401330-56401481:-	IR	CS	chr4	56401482	56402108	-	56402181	56401330	ENSG00000128059
MANBA	HsaINT0098830	chr4:102723042-102723861	820	chr4:102723862-102723967=102722871-102723041:-	IR	CS	chr4	102723042	102723861	-	102723967	102722871	ENSG00000109323
NAA15	HsaINT0109515	chr4:139361938-139370210	8273	chr4:139361724-139361937=139370211-139370404:+	IR	CS	chr4	139361938	139370210	+	139361724	139370404	ENSG00000164134
HSPA4L	HsaINT0077941	chr4:127805225-127805686	462	chr4:127805073-127805224=127805687-127805793:+	IR	CS	chr4	127805225	127805686	+	127805073	127805793	ENSG00000164070
HSPA4L	HsaINT0077927	chr4:127811637-127818324	6688	chr4:127811437-127811636=127818325-127818420:+	IR	CS	chr4	127811637	127818324	+	127811437	127818420	ENSG00000164070
LETM1	HsaINT0091431	chr4:1823776-1825563	1788	chr4:1825564-1825683=1823644-1823775:-	IR	CS	chr4	1823776	1825563	-	1825683	1823644	ENSG00000168924
POLR2B	HsaINT0129259	chr4:57025538-57030203	4666	chr4:57025377-57025537=57030204-57030399:+	IR	CS	chr4	57025538	57030203	+	57025377	57030399	ENSG00000047315
ZCCHC4	HsaINT0185007	chr4:25361981-25362225	245	chr4:25361859-25361980=25362226-25362301:+	IR	CS	chr4	25361981	25362225	+	25361859	25362301	ENSG00000168228
KIAA1211	HsaINT0086547	chr4:56324267-56327643	3377	chr4:56324104-56324266=56327644-56328625:+	IR	CS	chr4	56324267	56327643	+	56324104	56328625	ENSG00000109265
MRPL1	HsaINT0105030	chr4:77885340-77887219	1880	chr4:77885256-77885339=77887220-77887291:+	IR	CS	chr4	77885340	77887219	+	77885256	77887291	ENSG00000169288
FRYL	HsaINT0066278	chr4:48521216-48522900	1685	chr4:48522901-48523104=48521048-48521215:-	IR	CS	chr4	48521216	48522900	-	48523104	48521048	ENSG00000075539
SH3D19	HsaINT0149322	chr4:151127716-151128169	454	chr4:151128170-151128356=151127618-151127715:-	IR	CS	chr4	151127716	151128169	-	151128356	151127618	ENSG00000109686
SMARCAD1	HsaINT0154923	chr4:94237019-94240905	3887	chr4:94236952-94237018=94240906-94241006:+	IR	CS	chr4	94237019	94240905	+	94236952	94241006	ENSG00000163104
UFSP2	HsaINT0177236	chr4:185415868-185418440	2573	chr4:185418441-185418507=185415710-185415867:-	IR	CS	chr4	185415868	185418440	-	185418507	185415710	ENSG00000109775
PDLIM5	HsaINT0122591	chr4:94618192-94640275	22084	chr4:94618004-94618191=94640276-94640450:+	IR	CS	chr4	94618192	94640275	+	94618004	94640450	ENSG00000163110
SGCB	HsaINT0148873	chr4:52024161-52027967	3807	chr4:52027968-52028099=52020706-52024160:-	IR	CS	chr4	52024161	52027967	-	52028099	52020706	ENSG00000163069
ETFDH	HsaINT0058275	chr4:158703592-158706188	2597	chr4:158703423-158703591=158706189-158706371:+	IR	CS	chr4	158703592	158706188	+	158703423	158706371	ENSG00000171503
LAP3	HsaINT1018034	chr4:17604668-17606828	2161	chr4:17604588-17604667=17606829-17606938:+	IR	CS	chr4	17604668	17606828	+	17604588	17606938	ENSG00000002549
LYAR	HsaINT1022272	chr4:4286573-4290035	3463	chr4:4290036-4290169=4286519-4286572:-	IR	CS	chr4	4286573	4290035	-	4290169	4286519	ENSG00000145220
LYAR	HsaINT0097846	chr4:4283796-4286518	2723	chr4:4286519-4286572=4283621-4283795:-	IR	CS	chr4	4283796	4286518	-	4286572	4283621	ENSG00000145220
ELOVL6	HsaINT1012492	chr4:110105629-110198246	92618	chr4:110198247-110198367=110105497-110105628:-	IR	CS	chr4	110105629	110198246	-	110198367	110105497	ENSG00000170522
TAPT1	HsaINT0163725	chr4:16179658-16186534	6877	chr4:16186535-16186604=16179577-16179657:-	IR	CS	chr4	16179658	16186534	-	16186604	16179577	ENSG00000169762
SEC31A	HsaINT0146924	chr4:82872087-82874610	2524	chr4:82874611-82874751=82871944-82872086:-	IR	CS	chr4	82872087	82874610	-	82874751	82871944	ENSG00000138674
UBA6	HsaINT0176093	chr4:67622926-67623134	209	chr4:67623135-67623222=67622831-67622925:-	IR	CS	chr4	67622926	67623134	-	67623222	67622831	ENSG00000033178
MND1	HsaINT0104152	chr4:153358623-153394261	35639	chr4:153358474-153358622=153394262-153394336:+	IR	CS	chr4	153358623	153394261	+	153358474	153394336	ENSG00000121211
PPID	HsaINT0130223	chr4:158717201-158719179	1979	chr4:158719180-158719286=158717012-158717200:-	IR	CS	chr4	158717201	158719179	-	158719286	158717012	ENSG00000171497
PALLD	HsaINT0119875	chr4:168690745-168691268	524	chr4:168690603-168690744=168691269-168691292:+	IR	CS	chr4	168690745	168691268	+	168690603	168691292	ENSG00000129116
PALLD	HsaINT0119863	chr4:168903907-168913926	10020	chr4:168903757-168903906=168913927-168914021:+	IR	CS	chr4	168903907	168913926	+	168903757	168914021	ENSG00000129116
SRP72	HsaINT0159039	chr4:56490646-56491430	785	chr4:56490568-56490645=56491431-56491568:+	IR	CS	chr4	56490646	56491430	+	56490568	56491568	ENSG00000174780
SCFD2	HsaINT0145563	chr4:52874062-52885746	11685	chr4:52885747-52885866=52872982-52874061:-	IR	CS	chr4	52874062	52885746	-	52885866	52872982	ENSG00000184178
CC2D2A	HsaINT0028581	chr4:15541015-15550823	9809	chr4:15540837-15541014=15550824-15550980:+	IR	CS	chr4	15541015	15550823	+	15540837	15550980	ENSG00000048342
TMEM175	HsaINT0168690	chr4:932541-947708	15168	chr4:932387-932540=947709-947892:+	IR	CS	chr4	932541	947708	+	932387	947892	ENSG00000127419
ANKRD17	HsaINT0008484	chr4:73140284-73141740	1457	chr4:73141741-73141843=73139531-73140283:-	IR	CS	chr4	73140284	73141740	-	73141843	73139531	ENSG00000132466
ANKRD17	HsaINT0008489	chr4:73120338-73120880	543	chr4:73120881-73121094=73120162-73120337:-	IR	CS	chr4	73120338	73120880	-	73121094	73120162	ENSG00000132466
LRBA	HsaINT0095962	chr4:150487835-150490917	3083	chr4:150490918-150491035=150487732-150487834:-	IR	CS	chr4	150487835	150490917	-	150491035	150487732	ENSG00000198589
PGM2	HsaINT0123637	chr4:37855742-37861509	5768	chr4:37855608-37855741=37861510-37862937:+	IR	CS	chr4	37855742	37861509	+	37855608	37862937	ENSG00000169299
SMIM20	HsaINT0024199	chr4:25928370-25929153	784	chr4:25928313-25928369=25929154-25929812:+	IR	CS	chr4	25928370	25929153	+	25928313	25929812	ENSG00000250317
KIAA1109	HsaINT0086452	chr4:122308161-122309265	1105	chr4:122307949-122308160=122309266-122309464:+	IR	CS	chr4	122308161	122309265	+	122307949	122309464	ENSG00000138688
FAT1	HsaINT0062195	chr4:186595827-186596539	713	chr4:186596540-186597171=186595689-186595826:-	IR	CS	chr4	186595827	186596539	-	186597171	186595689	ENSG00000083857
CENPU	HsaINT0103383	chr4:184729036-184730919	1884	chr4:184730920-184730968=184728918-184729035:-	IR	CS	chr4	184729036	184730919	-	184730968	184728918	ENSG00000151725
ARSK	HsaINT0012921	chr5:95568050-95582915	14866	chr5:95567890-95568049=95582916-95583198:+	IR	CS	chr5	95568050	95582915	+	95567890	95583198	ENSG00000164291
ZNF622	HsaINT0187913	chr5:16451785-16453012	1228	chr5:16453013-16453156=16451519-16451784:-	IR	CS	chr5	16451785	16453012	-	16453156	16451519	ENSG00000173545
AHRR	HsaINT0005953	chr5:413434-422728	9295	chr5:413344-413433=422729-422858:+	IR	CS	chr5	413434	422728	+	413344	422858	ENSG00000063438
LMNB1	HsaINT0092484	chr5:126804933-126805570	638	chr5:126804776-126804932=126805571-126805696:+	IR	CS	chr5	126804933	126805570	+	126804776	126805696	ENSG00000113368
PTCD2	HsaINT0133835	chr5:72335097-72335793	697	chr5:72335018-72335096=72335794-72335885:+	IR	CS	chr5	72335097	72335793	+	72335018	72335885	ENSG00000049883
CCT5	HsaINT0030647	chr5:10258304-10258385	82	chr5:10258111-10258303=10258386-10258535:+	IR	CS	chr5	10258304	10258385	+	10258111	10258535	ENSG00000150753
PDLIM7	HsaINT0122606	chr5:177489628-177489770	143	chr5:177489771-177489832=177489393-177489627:-	IR	CS	chr5	177489628	177489770	-	177489832	177489393	ENSG00000196923
KIF20A	HsaINT0087771	chr5:138181512-138181608	97	chr5:138181422-138181511=138181609-138181728:+	IR	CS	chr5	138181512	138181608	+	138181422	138181728	ENSG00000112984
