GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	GROUP	SCAFFOLD	START	END	STRAND	UPSTRM_EX_BORDER	DOSTRM_EX_BORDER	GENEID
PAPSS2	HsaEX0045472	chr10:87745002-87745231	230	chr10:87743641,87745002-87745231,87745832	S	CS	chr10	87745002	87745231	+	87743641	87745832	ENSG00000198682
CTR9	HsaEX0017911	chr11:10771545-10771616	72	chr11:10770632,10771545-10771616,10772520+10772524	S	CS	chr11	10771545	10771616	+	10770632	10772524	ENSG00000198730
ZNF277	HsaEX6009976	chr7:112330084-112330216	133	chr7:112327827,112330084-112330216,112336104	S	CS	chr7	112330084	112330216	+	112327827	112336104	ENSG00000198839
L1CAM	HsaEX0035106	chrX:153865704-153865819	116	chrX:153866649,153865704-153865819,153865500	S	CS	chrX	153865704	153865819	-	153866649	153865500	ENSG00000198910
VARS	HsaEX0070215	chr6:31782530-31782633	104	chr6:31782721,31782530-31782633,31782443	S	CS	chr6	31782530	31782633	-	31782721	31782443	ENSG00000204394
ABCF1	HsaEX0000561	chr6:30582477-30582507	31	chr6:30580519,30582394+30582477-30582507,30583066	S	CS	chr6	30582477	30582507	+	30580519	30583066	ENSG00000204574
LGR4	HsaEX1019593	chr11:27372283-27372398	116	chr11:27373551,27372283-27372398,27371698	S	CS	chr11	27372283	27372398	-	27373551	27371698	ENSG00000205213
SACM1L	HsaEX6055479	chr3:45731301-45731380	80	chr3:45723543,45731301-45731380,45732053	S	CS	chr3	45731301	45731380	+	45723543	45732053	ENSG00000211456
SCAF8	HsaEX0052629	chr6:154801971-154802147	177	chr6:154795139,154801971-154802147,154803544+154803547	S	CS	chr6	154801971	154802147	+	154795139	154803547	ENSG00000213079
AC138035.2	HsaEX1002326	chr5:181323902-181323959	58	chr5:181321842,181323902-181323959,181324053	S	CS	chr5	181323902	181323959	+	181321842	181324053	ENSG00000238035
PAX6	HsaEX6001413	chr11:31800691-31800856	166	chr11:31801561+31801669+31801762,31800535+31800539+31800691-31800856,31794788	S	CS	chr11	31800691	31800856	-	31801762	31794788	ENSG00000007372
ZNF200	HsaEX0073167	chr16:3233506-3233836	331	chr16:3234987+3235112,3233506-3233836,3232921	C1	CS	chr16	3233506	3233836	-	3235112	3232921	ENSG00000010539
SPAST	HsaEX0061207	chr2:32144937-32145007	71	chr2:32143415,32144937-32145007,32147218	S	CS	chr2	32144937	32145007	+	32143415	32147218	ENSG00000021574
NDUFS1	HsaEX0042322	chr2:206144018-206144132	115	chr2:206144892,206144018-206144132,206142825+206142831	S	CS	chr2	206144018	206144132	-	206144892	206142825	ENSG00000023228
SKIV2L2	HsaEX6098225	chr5:55400233-55400421	189	chr5:55397526,55400233-55400421,55405425	S	CS	chr5	55400233	55400421	+	55397526	55405425	ENSG00000039123
TDP1	HsaEX0064304	chr14:89980540-89980632	93	chr14:89971271,89980540-89980632+89980679,89984516	C2	CS	chr14	89980540	89980632	+	89971271	89984516	ENSG00000042088
SYNE2	HsaEX6071679	chr14:64129782-64129901	120	chr14:64126807,64129782-64129901,64132265	C3	CS	chr14	64129782	64129901	+	64126807	64132265	ENSG00000054654
SYNE2	HsaEX0063182	chr14:64132265-64132438	174	chr14:64130248,64132265-64132438,64134069	S	CS	chr14	64132265	64132438	+	64130248	64134069	ENSG00000054654
EIF2AK2	HsaEX0021910	chr2:37114731-37114837	107	chr2:37119959,37114731-37114837+37114859,37109295	S	CS	chr2	37114731	37114837	-	37119959	37109295	ENSG00000055332
MRPL43	HsaEX0040139	chr10:100987090-100987196	107	chr10:100987313,100987090-100987196,100986975	S	CS	chr10	100987090	100987196	-	100987313	100986975	ENSG00000055950
MTA3	HsaEX1024404	chr2:42656209-42656302	94	chr2:42644244,42656200+42656209-42656302,42659763	S	CS	chr2	42656209	42656302	+	42644244	42659763	ENSG00000057935
USP13	HsaEX0069592	chr3:179765695-179765848	154	chr3:179764168,179765695-179765848,179781739	S	CS	chr3	179765695	179765848	+	179764168	179781739	ENSG00000058056
LIMCH1	HsaEX0035816	chr4:41680955-41681059	105	chr4:41680098,41680955-41681059,41682333	S	CS	chr4	41680955	41681059	+	41680098	41682333	ENSG00000064042
POLR1A	HsaEX0049032	chr2:86083082-86083168	87	chr2:86088566,86082836+86083082-86083168,86081706	S	CS	chr2	86083082	86083168	-	86088566	86081706	ENSG00000068654
KCNAB2	HsaEX6028013	chr1:6072755-6072798	44	chr1:6040645,6072755-6072798,6082195	C3	CS	chr1	6072755	6072798	+	6040645	6082195	ENSG00000069424
IKBKAP	HsaEX6062342	chr9:108902839-108902942	104	chr9:108903563,108902839-108902942,108901681	S	CS	chr9	108902839	108902942	-	108903563	108901681	ENSG00000070061
ARHGAP10	HsaEX6086412	chr4:147864850-147864956	107	chr4:147857654,147864846+147864850-147864956,147906638	C2	CS	chr4	147864850	147864956	+	147857654	147906638	ENSG00000071205
PDE8A	HsaEX6076253	chr15:85083556-85083644	89	chr15:85076787,85083556-85083644,85089338	C1	CS	chr15	85083556	85083644	+	85076787	85089338	ENSG00000073417
SART3	HsaEX6068923	chr12:108538075-108538203	129	chr12:108548994+108549088+108549137,108538065+108538075-108538203,108532238+108532334	C3	CS	chr12	108538075	108538203	-	108549137	108532238	ENSG00000075856
KIFAP3	HsaEX0034629	chr1:170039233-170039288	56	chr1:170046712,170039233-170039288,170038431	S	CS	chr1	170039233	170039288	-	170046712	170038431	ENSG00000075945
MLH1	HsaEX1023905	chr3:37040186-37040294	109	chr3:37028932,37040186-37040294,37047519+37047559	C2	CS	chr3	37040186	37040294	+	37028932	37047559	ENSG00000076242
ANKRD13A	HsaEX0004302	chr12:110018345-110018488	144	chr12:110016433,110018345-110018488,110019139	S	CS	chr12	110018345	110018488	+	110016433	110019139	ENSG00000076513
EXOSC5	HsaEX6095267	chr19:41392887-41392980	94	chr19:41397181,41392867+41392887-41392980,41391962	S	CS	chr19	41392887	41392980	-	41397181	41391962	ENSG00000077348
LRCH4	HsaEX0036352	chr7:100577497-100577558	62	chr7:100577664,100577497-100577558+100577581,100577154	C2	CS	chr7	100577497	100577558	-	100577664	100577154	NA
UBE2K	HsaEX0068771	chr4:39777682-39777810	129	chr4:39774933,39777682-39777810,39778360	S	CS	chr4	39777682	39777810	+	39774933	39778360	ENSG00000078140
GNB1	HsaEX0027846	chr1:1839190-1839238	49	chr1:1879787,1839190-1839238,1825499	S	CS	chr1	1839190	1839238	-	1879787	1825499	ENSG00000078369
TDRD3	HsaEX0064323	chr13:60494435-60494575	141	chr13:60485948,60494435-60494575,60509542+60509763	S	CS	chr13	60494435	60494575	+	60485948	60509763	ENSG00000083544
TDRD3	HsaEX6040503	chr13:60510630-60510755	126	chr13:60509919,60510602+60510630-60510755,60567525	C2	CS	chr13	60510630	60510755	+	60509919	60567525	ENSG00000083544
ATRX	HsaEX6052378	chrX:77574250-77574358	109	chrX:77589834,77574250-77574358,77558846	S	CS	chrX	77574250	77574358	-	77589834	77558846	ENSG00000085224
ADD1	HsaEX6083273	chr4:2914884-2915040	157	chr4:2908604,2914884-2915040,2926014	S	CS	chr4	2914884	2915040	+	2908604	2926014	ENSG00000087274
ERGIC2	HsaEX6065711	chr12:29357623-29357724	102	chr12:29361645,29357623-29357724,29356477	S	CS	chr12	29357623	29357724	-	29361645	29356477	ENSG00000087502
XRN2	HsaEX0071885	chr20:21334078-21334185	108	chr20:21333994,21334078-21334185,21339020+21339044	S	CS	chr20	21334078	21334185	+	21333994	21339044	ENSG00000088930
MAEA	HsaEX6083160	chr4:1332757-1332865	109	chr4:1327703,1332757-1332865,1339566	C3	CS	chr4	1332757	1332865	+	1327703	1339566	ENSG00000090316
PABPC4	HsaEX6030220	chr1:39565106-39565366	261	chr1:39567751,39565106-39565366+39565378,39564773	S	CS	chr1	39565106	39565366	-	39567751	39564773	ENSG00000090621
SEL1L3	HsaEX0057028	chr4:25830098-25830156	59	chr4:25847294,25830098-25830156,25822128	C3	CS	chr4	25830098	25830156	-	25847294	25822128	ENSG00000091490
TRPM7	HsaEX0067415	chr15:50583089-50583156	68	chr15:50586392,50583089-50583156+50583159,50580908+50580942	S	CS	chr15	50583089	50583156	-	50586392	50580908	ENSG00000092439
TRPM7	HsaEX0067431	chr15:50613707-50613841	135	chr15:50614123,50613707-50613841,50612829	S	CS	chr15	50613707	50613841	-	50614123	50612829	ENSG00000092439
SUCO	HsaEX6034946	chr1:172557644-172557794	151	chr1:172557417,172557644-172557794,172569019	S	CS	chr1	172557644	172557794	+	172557417	172569019	ENSG00000094975
NUP188	HsaEX0044305	chr9:128998538-128998623	86	chr9:128998228,128998538-128998623,128999624	C2	CS	chr9	128998538	128998623	+	128998228	128999624	ENSG00000095319
MYO9B	HsaEX6093782	chr19:17156909-17157038	130	chr19:17154415,17156909-17157038,17159395	S	CS	chr19	17156909	17157038	+	17154415	17159395	ENSG00000099331
SNAP29	HsaEX6025904	chr22:20870337-20870533	197	chr22:20859347+20859510+20859640,20870337-20870533+20870905,20881049	S	CS	chr22	20870337	20870533	+	20859347	20881049	ENSG00000099940
LZTR1	HsaEX6025921	chr22:20989625-20989682	58	chr22:20988872,20989625-20989682,20990386	S	CS	chr22	20989625	20989682	+	20988872	20990386	ENSG00000099949
CABIN1	HsaEX0011859	chr22:24035444-24035520	77	chr22:24011367+24011728,24035444-24035520,24036089	S	CS	chr22	24035444	24035520	+	24011367	24036089	ENSG00000099991
GGA1	HsaEX1015469	chr22:37623333-37623467	135	chr22:37621696,37623327+37623333-37623467,37624881+37624969	C3	CS	chr22	37623333	37623467	+	37621696	37624969	ENSG00000100083
ANKRD54	HsaEX6026758	chr22:37833159-37833206	48	chr22:37833684,37833159-37833206,37833082+37833095+37833109	S	CS	chr22	37833159	37833206	-	37833684	37833082	ENSG00000100124
RBFOX2	HsaEX1030799	chr22:35781600-35781743	144	chr22:35809780+35809910,35781600-35781743+35781746,35778075+35778078	S	CS	chr22	35781600	35781743	-	35809910	35778075	ENSG00000100320
ASCC2	HsaEX6026309	chr22:29792433-29792516	84	chr22:29793360,29792418+29792433-29792516+29792535,29788728+29788852+29789127+29789184	C3	CS	chr22	29792433	29792516	-	29793360	29788728	ENSG00000100325
EP300	HsaEX6026985	chr22:41137653-41137790	138	chr22:41135906,41137653-41137790,41140140	S	CS	chr22	41137653	41137790	+	41135906	41140140	ENSG00000100393
BRD1	HsaEX0008408	chr22:49804204-49804360	157	chr22:49822951,49804204-49804360,49799119	S	CS	chr22	49804204	49804360	-	49822951	49799119	ENSG00000100425
PSMA3	HsaEX6071508	chr14:58247750-58247832	83	chr14:58244941,58247750-58247832,58252119+58252124	S	CS	chr14	58247750	58247832	+	58244941	58252124	ENSG00000100567
SEC23A	HsaEX6071072	chr14:39042786-39042872	87	chr14:39045163,39042786-39042872,39032119	C2	CS	chr14	39042786	39042872	-	39045163	39032119	ENSG00000100934
PABPC1L	HsaEX0045152	chr20:44924161-44924256	96	chr20:44921731,44924161-44924256,44930460+44930518+44930521	S	CS	chr20	44924161	44924256	+	44921731	44930521	ENSG00000101104
PRPF6	HsaEX0050393	chr20:64016723-64016845	123	chr20:64011503,64016723-64016845,64022757+64022814	S	CS	chr20	64016723	64016845	+	64011503	64022814	ENSG00000101161
NDUFAF5	HsaEX6077237	chr20:13798461-13798500	40	chr20:13788652,13798461-13798500,13801486+13801508	C2	CS	chr20	13798461	13798500	+	13788652	13801508	ENSG00000101247
SMCHD1	HsaEX0004813	chr18:2796407-2796521	115	chr18:2796107,2796407-2796521,2802528	S	CS	chr18	2796407	2796521	+	2796107	2802528	ENSG00000101596
SMCHD1	HsaEX6037920	chr18:2703692-2703886	195	chr18:2700831+2700918+2701255,2703692-2703886,2705694	S	CS	chr18	2703692	2703886	+	2700831	2705694	ENSG00000101596
SMCHD1	HsaEX6037910	chr18:2740703-2740821	119	chr18:2739520,2740703-2740821,2743761+2743807	S	CS	chr18	2740703	2740821	+	2739520	2743807	ENSG00000101596
MIB1	HsaEX6038306	chr18:21768682-21768752	71	chr18:21765943,21768623+21768682-21768752,21773624+21773631	S	CS	chr18	21768682	21768752	+	21765943	21773631	ENSG00000101752
CSTF2	HsaEX6052560	chrX:100826685-100826757	73	chrX:100824162+100824257+100824464,100826634+100826685-100826757,100833180+100833236	C2	CS	chrX	100826685	100826757	+	100824162	100833236	ENSG00000101811
FMR1	HsaEX0026085	chrX:147925540-147925633	94	chrX:147921985,147925540-147925633,147928322	S	CS	chrX	147925540	147925633	+	147921985	147928322	ENSG00000102081
TAF1C	HsaEX0063453	chr16:84183244-84183328	85	chr16:84183410,84183244-84183328+84183333,84182440	C2	CS	chr16	84183244	84183328	-	84183410	84182440	ENSG00000103168
TSC2	HsaEX0067512	chr16:2054296-2054440	145	chr16:2050486,2054296-2054440,2055980+2056196	C3	CS	chr16	2054296	2054440	+	2050486	2056196	ENSG00000103197
RBL2	HsaEX0052595	chr16:53439016-53439146	131	chr16:53434796,53439016-53439146+53439475,53442658+53442800	S	CS	chr16	53439016	53439146	+	53434796	53442800	ENSG00000103479
TJP1	HsaEX0065035	chr15:29720358-29720708	351	chr15:29726379,29720358-29720708,29719002+29719138	C1	CS	chr15	29720358	29720708	-	29726379	29719002	ENSG00000104067
UBR5	HsaEX6081778	chr8:102258985-102259129	145	chr8:102261146,102258985-102259129,102257717	S	CS	chr8	102258985	102259129	-	102261146	102257717	ENSG00000104517
DDX49	HsaEX6094064	chr19:18927766-18927854	89	chr19:18926377,18927766-18927854,18927965+18928019	S	CS	chr19	18927766	18927854	+	18926377	18928019	ENSG00000105671
ARMC6	HsaEX0005923	chr19:19055791-19055928	138	chr19:19055396,19055791-19055928+19055977,19057393+19057416	S	CS	chr19	19055791	19055928	+	19055396	19057416	ENSG00000105676
MET	HsaEX0038858	chr7:116783304-116783469	166	chr7:116782097,116783304-116783469,116795655	S	CS	chr7	116783304	116783469	+	116782097	116795655	ENSG00000105976
GRB10	HsaEX6008277	chr7:50614770-50614880	111	chr7:50626822,50614770-50614880,50593098	C3	CS	chr7	50614770	50614880	-	50626822	50593098	ENSG00000106070
RBM28	HsaEX0052688	chr7:128339227-128339312	86	chr7:128343676+128343716,128339227-128339312+128339321,128337202	C3	CS	chr7	128339227	128339312	-	128343716	128337202	ENSG00000106344
MAPK8	HsaEX0037777	chr10:48401612-48401782	171	chr10:48308288,48401612-48401782,48404852	C1	CS	chr10	48401612	48401782	+	48308288	48404852	ENSG00000107643
SEC23IP	HsaEX0056885	chr10:119930329-119930431	103	chr10:119929762,119930329-119930431,119932133	S	CS	chr10	119930329	119930431	+	119929762	119932133	ENSG00000107651
TNKS2	HsaEX0066293	chr10:91855029-91855126	98	chr10:91851336,91855029-91855126,91855614	S	CS	chr10	91855029	91855126	+	91851336	91855614	ENSG00000107854
GBF1	HsaEX0027156	chr10:102363710-102363798	89	chr10:102363396,102363710-102363798,102365383+102365397+102365416	S	CS	chr10	102363710	102363798	+	102363396	102365416	ENSG00000107862
FAM208B	HsaEX6087388	chr10:5739618-5740497	880	chr10:5735546,5739618-5740497,5756613	C3	CS	chr10	5739618	5740497	+	5735546	5756613	ENSG00000108021
GOSR1	HsaEX0028065	chr17:30490136-30490217	82	chr17:30484770,30490126+30490136-30490217,30492679	S	CS	chr17	30490136	30490217	+	30484770	30492679	ENSG00000108587
DRG2	HsaEX0020983	chr17:18101921-18101997	77	chr17:18093968+18093973,18101921-18101997,18103765+18103801	C2	CS	chr17	18101921	18101997	+	18093968	18103801	ENSG00000108591
DDX5	HsaEX6024230	chr17:64504677-64504842	166	chr17:64505746+64506076,64504677-64504842+64504880,64504314+64504318	S	CS	chr17	64504677	64504842	-	64506076	64504314	ENSG00000108654
DCUN1D4	HsaEX6084333	chr4:51863437-51863507	71	chr4:51843263+51843267,51863437-51863507,51874271	C3	CS	chr4	51863437	51863507	+	51843263	51874271	ENSG00000109184
PPARGC1A	HsaEX6083796	chr4:23813021-23813125	105	chr4:23824280,23813013+23813021-23813125,23802345	C3	CS	chr4	23813021	23813125	-	23824280	23802345	ENSG00000109819
EHD1	HsaEX6002797	chr11:64874421-64874518	98	chr11:64878061,64874421-64874518,64860336	S	CS	chr11	64874421	64874518	-	64878061	64860336	ENSG00000110047
CEP164	HsaEX6004891	chr11:117371080-117371466	387	chr11:117363506,117371080-117371466,117407925	C3	CS	chr11	117371080	117371466	+	117363506	117407925	ENSG00000110274
MADD	HsaEX0037218	chr11:47293883-47293983	101	chr11:47290816,47293883-47293983,47295496	C1	CS	chr11	47293883	47293983	+	47290816	47295496	ENSG00000110514
PPFIBP1	HsaEX0049368	chr12:27647729-27647842	114	chr12:27646148,27647729-27647842,27650010	S	CS	chr12	27647729	27647842	+	27646148	27650010	ENSG00000110841
CHD4	HsaEX6064782	chr12:6587384-6587559	176	chr12:6587712,6587384-6587559,6583375+6583378	S	CS	chr12	6587384	6587559	-	6587712	6583375	ENSG00000111642
UHRF1BP1L	HsaEX0069222	chr12:100095667-100095837	171	chr12:100097365,100095667-100095837,100089095	S	CS	chr12	100095667	100095837	-	100097365	100089095	ENSG00000111647
GNPTAB	HsaEX6068639	chr12:101788548-101788589	42	chr12:101789938,101788548-101788589,101786217	S	CS	chr12	101788548	101788589	-	101789938	101786217	ENSG00000111670
MAPK14	HsaEX6046863	chr6:36076537-36076599	63	chr6:36075962,36076537-36076599+36076608,36095987	C1	CS	chr6	36076537	36076599	+	36075962	36095987	ENSG00000112062
ASCC3	HsaEX0006253	chr6:100864064-100864214	151	chr6:100867893+100867908,100864064-100864214,100848707	C1	CS	chr6	100864064	100864214	-	100867908	100848707	ENSG00000112249
ALDH5A1	HsaEX0003646	chr6:24532119-24532177	59	chr6:24528166,24532119-24532177,24533507	S	CS	chr6	24532119	24532177	+	24528166	24533507	ENSG00000112294
SMAP1	HsaEX0060244	chr6:70798661-70798737	77	chr6:70773425,70798572+70798657+70798661-70798737,70836941	C1	CS	chr6	70798661	70798737	+	70773425	70836941	ENSG00000112305
FAM120B	HsaEX0023864	chr6:170395487-170395579	93	chr6:170391121,170395487-170395579,170404550	S	CS	chr6	170395487	170395579	+	170391121	170404550	ENSG00000112584
FAF2	HsaEX0023701	chr5:176496486-176496663	178	chr5:176494275,176496486-176496663,176498914+176498919	S	CS	chr5	176496486	176496663	+	176494275	176498919	ENSG00000113194
H2AFY	HsaEX0029169	chr5:135370036-135370142	107	chr5:135388922,135370036-135370142,135346057	C2	CS	chr5	135370036	135370142	-	135388922	135346057	ENSG00000113648
HMGXB3	HsaEX0030227	chr5:150027020-150027117	98	chr5:150018697,150027020-150027117,150030741	C2	CS	chr5	150027020	150027117	+	150018697	150030741	ENSG00000113716
SMC4	HsaEX0060371	chr3:160417723-160417956	234	chr3:160416415,160417723-160417956,160419358	S	CS	chr3	160417723	160417956	+	160416415	160419358	ENSG00000113810
UMPS	HsaEX6058128	chr3:124740024-124740199	176	chr3:124738239,124740024-124740199,124742152	S	CS	chr3	124740024	124740199	+	124738239	124742152	ENSG00000114491
KANSL3	HsaEX6014516	chr2:96610726-96610826	101	chr2:96612282,96610726-96610826+96610883,96609562	C2	CS	chr2	96610726	96610826	-	96612282	96609562	ENSG00000114982
GPD2	HsaEX0028177	chr2:156496044-156496215	172	chr2:156476207,156496044-156496215,156510796	S	CS	chr2	156496044	156496215	+	156476207	156510796	ENSG00000115159
CCDC88A	HsaEX6013478	chr2:55308809-55309023	215	chr2:55309162,55308809-55309023,55303152	C1	CS	chr2	55308809	55309023	-	55309162	55303152	ENSG00000115355
GGCX	HsaEX6014264	chr2:85551480-85551610	131	chr2:85561386,85551480-85551610,85550744+85550750+85550780	C3	CS	chr2	85551480	85551610	-	85561386	85550744	ENSG00000115486
IL18R1	HsaEX0031401	chr2:102394508-102394583	76	chr2:102390217,102394469+102394508-102394583+102394627,102396531	S	CS	chr2	102394508	102394583	+	102390217	102396531	ENSG00000115604
UXS1	HsaEX0070172	chr2:106098716-106098773	58	chr2:106100858+106101058,106098716-106098773,106094157	C2	CS	chr2	106098716	106098773	-	106101058	106094157	ENSG00000115652
RAB3GAP1	HsaEX0051666	chr2:135090998-135091130	133	chr2:135058086,135090998-135091130,135113151	C3	CS	chr2	135090998	135091130	+	135058086	135113151	ENSG00000115839
CEP104	HsaEX0033717	chr1:3829791-3829997	207	chr1:3831046,3829791-3829997,3829373	S	CS	chr1	3829791	3829997	-	3831046	3829373	ENSG00000116198
STXBP3	HsaEX0062748	chr1:108807401-108807549	149	chr1:108800305,108807401-108807549,108808783	S	CS	chr1	108807401	108807549	+	108800305	108808783	ENSG00000116266
SFPQ	HsaEX6029932	chr1:35187001-35187122	122	chr1:35189003,35186947+35187001-35187122,35177399	C3	CS	chr1	35187001	35187122	-	35189003	35177399	ENSG00000116560
UCHL5	HsaEX6035677	chr1:193029179-193029309	131	chr1:193029388,193029179-193029309,193023946	C3	CS	chr1	193029179	193029309	-	193029388	193023946	ENSG00000116750
ACADM	HsaEX0001773	chr1:75750451-75750546	96	chr1:75749559,75750451-75750546,75761122	S	CS	chr1	75750451	75750546	+	75749559	75761122	ENSG00000117054
KDM5B	HsaEX1018556	chr1:202762699-202762808	110	chr1:202773118,202762699-202762808,202760573	C3	CS	chr1	202762699	202762808	-	202773118	202760573	ENSG00000117139
ECE1	HsaEX6029060	chr1:21227159-21227226	68	chr1:21227931,21227159-21227226,21225440	S	CS	chr1	21227159	21227226	-	21227931	21225440	ENSG00000117298
SLC2A1	HsaEX6030388	chr1:42929873-42930035	163	chr1:42930626,42929873-42930035,42929780	S	CS	chr1	42929873	42930035	-	42930626	42929780	ENSG00000117394
PRRC2C	HsaEX6034910	chr1:171527791-171527844	54	chr1:171524965,171527791-171527844,171532343	S	CS	chr1	171527791	171527844	+	171524965	171532343	ENSG00000117523
RCOR3	HsaEX0052922	chr1:211276257-211276418	162	chr1:211274262,211276204+211276257-211276418,211278117+211278124+211278182	S	CS	chr1	211276257	211276418	+	211274262	211278182	ENSG00000117625
STX12	HsaEX0062672	chr1:27810246-27810289	44	chr1:27801815,27810246-27810289,27812163	S	CS	chr1	27810246	27810289	+	27801815	27812163	ENSG00000117758
KIF14	HsaEX0034411	chr1:200614318-200614405	88	chr1:200615355,200614318-200614405,200608928	S	CS	chr1	200614318	200614405	-	200615355	200608928	ENSG00000118193
HEATR1	HsaEX6037498	chr1:236558995-236559135	141	chr1:236576780+236576876,236558995-236559135,236550913+236550990	C3	CS	chr1	236558995	236559135	-	236576876	236550913	ENSG00000119285
HEATR1	HsaEX0029494	chr1:236596836-236596976	141	chr1:236597878,236596836-236596976,236596022+236596044	S	CS	chr1	236596836	236596976	-	236597878	236596022	ENSG00000119285
PTPA	HsaEX6063413	chr9:129131522-129131639	118	chr9:129129110,129131522-129131639,129134795	S	CS	chr9	129131522	129131639	+	129129110	129134795	ENSG00000119383
HELLS	HsaEX0029652	chr10:94571388-94571429	42	chr10:94562876,94571388-94571429,94576662	C3	CS	chr10	94571388	94571429	+	94562876	94576662	ENSG00000119969
CCDC77	HsaEX0013443	chr12:430664-430736	73	chr12:428865,430664-430736,431866	S	CS	chr12	430664	430736	+	428865	431866	ENSG00000120647
NCAPH	HsaEX0041971	chr2:96344105-96344229	125	chr2:96342140,96344105-96344229,96351831+96351915	C2	CS	chr2	96344105	96344229	+	96342140	96351915	ENSG00000121152
PDS5A	HsaEX6084040	chr4:39917134-39917188	55	chr4:39920319,39917048+39917134-39917188,39913726	S	CS	chr4	39917134	39917188	-	39920319	39913726	ENSG00000121892
PDS5A	HsaEX0046443	chr4:39874289-39874412	124	chr4:39876993,39874289-39874412,39869462	C2	CS	chr4	39874289	39874412	-	39876993	39869462	ENSG00000121892
PMS2	HsaEX0048677	chr7:5989800-5989955	156	chr7:6002453,5989800-5989955,5973447+5973542	C3	CS	chr7	5989800	5989955	-	6002453	5973447	ENSG00000122512
ECD	HsaEX0021483	chr10:73152293-73152421	129	chr10:73154256,73152293-73152421,73148404	S	CS	chr10	73152293	73152421	-	73154256	73148404	ENSG00000122882
IFT81	HsaEX6069051	chr12:110205443-110205514	72	chr12:110203950,110205443-110205514,110209171	C2	CS	chr12	110205443	110205514	+	110203950	110209171	ENSG00000122970
CHD6	HsaEX0015085	chr20:41426093-41426153	61	chr20:41437274,41426093-41426153,41417349	C3	CS	chr20	41426093	41426153	-	41437274	41417349	ENSG00000124177
MTRR	HsaEX0040724	chr5:7889095-7889275	181	chr5:7885854,7889095-7889275,7891372	C2	CS	chr5	7889095	7889275	+	7885854	7891372	ENSG00000124275
NUP153	HsaEX6045838	chr6:17646067-17646154	88	chr6:17647807,17646067-17646154,17640046+17640064	S	CS	chr6	17646067	17646154	-	17647807	17640046	ENSG00000124789
ABCC4	HsaEX6040732	chr13:95034605-95034739	135	chr13:95043682,95034605-95034739,95021682	S	CS	chr13	95034605	95034739	-	95043682	95021682	ENSG00000125257
ABCC4	HsaEX0000470	chr13:95246975-95247095	121	chr13:95247643,95246975-95247095,95234834	S	CS	chr13	95246975	95247095	-	95247643	95234834	ENSG00000125257
UPF3B	HsaEX0069452	chrX:119841735-119841778	44	chrX:119843191,119841735-119841778,119841258	S	CS	chrX	119841735	119841778	-	119843191	119841258	ENSG00000125351
SYMPK	HsaEX6095720	chr19:45848750-45848860	111	chr19:45852312+45852317+45852350,45848750-45848860+45848876,45831541+45831588	C3	CS	chr19	45848750	45848860	-	45852350	45831541	ENSG00000125755
TUBGCP3	HsaEX0068332	chr13:112504032-112504163	132	chr13:112504626,112504032-112504163,112499185	S	CS	chr13	112504032	112504163	-	112504626	112499185	ENSG00000126216
AKAP9	HsaEX6008935	chr7:92038419-92038772	354	chr7:92031604+92031685,92038419-92038772,92040674	S	CS	chr7	92038419	92038772	+	92031604	92040674	ENSG00000127914
POR	HsaEX6008550	chr7:75981517-75981606	90	chr7:75981097+75981172,75981517-75981606+75982105,75982224+75982262	S	CS	chr7	75981517	75981606	+	75981097	75982262	ENSG00000127948
EMC4	HsaEX6073628	chr15:34225564-34225650	87	chr15:34225200,34225536+34225564-34225650+34225658,34227693	S	CS	chr15	34225564	34225650	+	34225200	34227693	ENSG00000128463
KNSTRN	HsaEX0009543	chr15:40386405-40386494	90	chr15:40383322,40386362+40386405-40386494,40389489+40389506	C3	CS	chr15	40386405	40386494	+	40383322	40389506	ENSG00000128944
ASH2L	HsaEX0006282	chr8:38114905-38115000	96	chr8:38110833,38114905-38115000,38116650	C3	CS	chr8	38114905	38115000	+	38110833	38116650	ENSG00000129691
COL5A1	HsaEX0016611	chr9:134823416-134823469	54	chr9:134820161+134820223,134823416-134823469,134824600+134824639	C2	CS	chr9	134823416	134823469	+	134820161	134824639	ENSG00000130635
ARHGEF9	HsaEX0005746	chrX:63706258-63706449	192	chrX:63724532,63706108+63706258-63706449,63697304	S	CS	chrX	63706258	63706449	-	63724532	63697304	ENSG00000131089
HAUS8	HsaEX6093758	chr19:17069031-17069086	56	chr19:17073274,17069031-17069086+17069099,17060089+17060092+17060223	C2	CS	chr19	17069031	17069086	-	17073274	17060089	ENSG00000131351
ACLY	HsaEX6022683	chr17:41904729-41904790	62	chr17:41905522,41904729-41904790,41898785	C3	CS	chr17	41904729	41904790	-	41905522	41898785	ENSG00000131473
EXOC4	HsaEX6010570	chr7:133917583-133917738	156	chr7:133895735,133917583-133917738,133937891+133937896	S	CS	chr7	133917583	133917738	+	133895735	133937896	ENSG00000131558
PDHA1	HsaEX0046351	chrX:19354491-19354583	93	chrX:19353173+19353408,19354491-19354583,19355349	S	CS	chrX	19354491	19354583	+	19353173	19355349	ENSG00000131828
RPA1	HsaEX6019886	chr17:1888675-1888851	177	chr17:1883944,1888675-1888851,1891833	S	CS	chr17	1888675	1888851	+	1883944	1891833	ENSG00000132383
